ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; valid; posErrX; posErrY; posErrZ; velX; velY; velZ; accX; accY; accZ; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch; dt; velx_sp; vely_sp; velz_sp;
490;496;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;283;9.49555;184.086;284.114;0;29;1;1.24205;-1.58029;-1.57888;1.29107;-1.57781;-1.54231;-1.11774;-0.244713;-1.14165;-1.70402;0.479877;0.180799;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
491;497;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;281;9.50788; -nan; -nan;0;30;1;1.21942;-1.5702;-1.58361;1.26958;-1.57553;-1.5547;-1.11293;-0.240498;-1.12889;-1.43404;0.466389;0.31925;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
492;498;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197.667;278.333;9.48334; -nan; -nan;0;31;1;1.19272;-1.56353;-1.59676;1.24652;-1.57193;-1.56732;-1.13299;-0.208484;-1.09705;-1.25356;0.541469;0.511983;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
493;499;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202.333;275.667;9.22196; -nan; -nan;0;32;1;1.20125;-1.5968;-1.65133;1.23294;-1.57939;-1.59252;-1.12993;-0.193419;-1.09109;-1.06986;0.636454;0.654539;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
494;500;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206.333;273.667;9.38161; -nan; -nan;0;33;1;1.15951;-1.56148;-1.63009;1.21091;-1.57401;-1.60379;-1.1413;-0.138899;-1.05172;-0.839011;0.796966;0.790416;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
495;501;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;271;9.33613; -nan; -nan;0;34;1;1.14018;-1.55818;-1.64723;1.18969;-1.56926;-1.61682;-1.17344;-0.0534712;-0.9911;-0.769071;1.23648;1.1033;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
496;502;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;269;9.2301; -nan; -nan;0;35;1;1.13163;-1.5678;-1.67313;1.17227;-1.56882;-1.63372;-1.17838;0.00377809;-0.959593;-0.70355;1.73399;1.38885;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
497;503;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;267;9.23892; -nan; -nan;0;36;1;1.10351;-1.55804;-1.6785;1.15165;-1.56559;-1.64715;-1.17787;0.0419419;-0.944871;-0.681408;2.16803;1.568;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
498;504;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;265;9.06773; -nan; -nan;0;37;1;1.10231;-1.57903;-1.71729;1.13684;-1.56962;-1.66819;-1.1446;0.0343722;-0.969673;-0.455221;2.27042;1.44935;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
499;505;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;263;9.16493; -nan; -nan;0;38;1;1.07427;-1.55394;-1.70611;1.11807;-1.56492;-1.67957;-1.14537;0.0783923;-0.929342;-0.334756;2.44746;1.51538;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
500;506;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230.5;260;9.06782; -nan; -nan;0;39;1;1.06649;-1.55795;-1.73503;1.1026;-1.56283;-1.69621;-1.11966;0.0917016;-0.926576;-0.114429;2.38915;1.40887;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
501;507;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;258;9.03323; -nan; -nan;0;40;1;1.05675;-1.55546;-1.74881;1.08884;-1.56062;-1.71199;-1.07443;0.0895416;-0.93589;0.326639;2.00447;1.06575;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
502;508;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235.75;255.75;8.93818; -nan; -nan;0;41;1;1.05262;-1.56239;-1.77551;1.07797;-1.56115;-1.73104;-1.02166;0.0844173;-0.950646;0.822527;1.52507;0.67522;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
503;509;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237.333;252.222;9.09974; -nan; -nan;0;42;1;1.02523;-1.51984;-1.75647;1.06215;-1.54876;-1.73867;-0.970786;0.117946;-0.936281;1.32143;1.2189;0.439476;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
504;510;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238.571;250;9.17622; -nan; -nan;0;43;1;1.00995;-1.49792;-1.74963;1.04649;-1.53351;-1.74196;-0.943702;0.215149;-0.856676;1.59605;1.45408;0.715441;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
505;511;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240.4;247.2;8.91764; -nan; -nan;0;44;1;1.02899;-1.52936;-1.81047;1.04124;-1.53226;-1.76251;-0.87339;0.259639;-0.845614;2.04499;1.59706;0.764008;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
506;512;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;245;9.02362; -nan; -nan;0;45;1;1.01358;-1.50209;-1.79706;1.03294;-1.52321;-1.77288;-0.802509;0.314165;-0.813888;2.49494;1.84764;0.908927;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
507;513;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241.333;242.667;8.92403; -nan; -nan;0;46;1;1.02303;-1.50887;-1.82553;1.02997;-1.51891;-1.78867;-0.716882;0.355251;-0.794923;2.92645;2.17089;1.10894;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
508;514;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;239;8.77878; -nan; -nan;0;47;1;1.03047;-1.51788;-1.86919;1.03012;-1.5186;-1.81283;-0.621195;0.383027;-0.803483;3.35476;2.49476;1.25292;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
509;515;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244.667;237.333;8.99545; -nan; -nan;0;48;1;0.996393;-1.47424;-1.83013;1.02;-1.50529;-1.81802;-0.541007;0.403345;-0.798889;3.72878;2.63633;1.3003;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
510;516;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;236;8.85031; -nan; -nan;0;49;1;1.01085;-1.49267;-1.865;1.01726;-1.5015;-1.83211;-0.441324;0.369774;-0.83928;4.24305;2.19915;0.849637;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
511;517;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;235;8.77902; -nan; -nan;0;50;1;1.00768;-1.50044;-1.88381;1.01438;-1.50118;-1.84762;-0.372023;0.345951;-0.84337;4.54758;1.6641;0.518742;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
512;518;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248.667;233.333;8.76539; -nan; -nan;0;51;1;0.999748;-1.49551;-1.89286;1.00999;-1.49948;-1.86119;-0.314844;0.302317;-0.858634;4.67559;0.951157;0.132595;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
513;519;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250.667;231.333;8.74786; -nan; -nan;0;52;1;0.99033;-1.48977;-1.90402;1.00409;-1.49657;-1.87404;-0.292212;0.270584;-0.856013;4.50088;0.232658;-0.164349;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
514;520;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252.667;229.333;8.62482; -nan; -nan;0;53;1;0.992873;-1.50217;-1.93864;1.00073;-1.49825;-1.89342;-0.292675;0.243608;-0.835384;4.01217;-0.417049;-0.225977;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
515;521;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;228;8.36796; -nan; -nan;0;54;1;1.00942;-1.54219;-2.00329;1.00334;-1.51143;-1.92638;-0.242145;0.121655;-0.933873;3.60054;-1.3749;-0.674521;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
516;522;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;226.5;8.42019; -nan; -nan;0;55;1;0.997226;-1.52582;-1.99659;1.0015;-1.51575;-1.94745;-0.208187;0.0161246;-1.0208;3.09114;-2.23691;-1.12944;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
517;523;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258.667;224.667;8.36664; -nan; -nan;0;56;1;0.987685;-1.52722;-2.01643;0.997357;-1.51919;-1.96814;-0.192891;-0.0622122;-1.09366;2.56988;-2.97177;-1.67697;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
518;524;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;222;8.39719; -nan; -nan;0;57;1;0.97616;-1.50953;-2.01932;0.990998;-1.51629;-1.98349;-0.191573;-0.104447;-1.14449;2.0341;-3.4071;-2.14748;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
519;525;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261.333;219.333;8.30401; -nan; -nan;0;58;1;0.979092;-1.51421;-2.05232;0.987426;-1.51567;-2.00414;-0.181491;-0.138918;-1.20613;1.66252;-3.67923;-2.68637;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
520;526;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;217;8.28508; -nan; -nan;0;59;1;0.97128;-1.50691;-2.06608;0.982582;-1.51304;-2.02272;-0.181341;-0.142407;-1.23992;1.44202;-3.74873;-3.22697;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
521;527;2019/11/01 19:59:17;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;215;8.3; -nan; -nan;0;60;1;0.969534;-1.495;-2.07012;0.978668;-1.50763;-2.03694;-0.207292;-0.0702542;-1.18538;1.00437;-3.01545;-2.94035;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
