ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;throttleP;throttleI;throttleD;dt;dx;dy;dz;velx_sp;vely_sp;velz_sp;Unnamed: 76;time
1282.0;1285.0;0.0;454.0;107.0;6.50301;453.716;104.363;0.0;226.0;1.0;-0.236986;-0.84896;-3.3088800000000003;-0.195853;-0.8740530000000001;-3.27546;-1.03417;0.853033;-0.280814;-0.764878;-0.027771399999999998;4.2388699999999995;463.0;127.0;6.5328800000000005;462.708;126.436;0.0;27.0;1.0;-0.304647;-0.9747879999999999;-3.21305;-0.29177;-0.963625;-3.16776;-0.274273;-0.392924;-1.5396299999999998;0.17369300000000001;-0.858403;-3.9248199999999995;1.0;0.054275199999999996;0.0113536;-0.39808000000000004;-0.250128;-0.8854069999999999;-2.87738;-3.62735;13.8153;-3.62735;1000.0;938.0;897.0;954.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.10855;0.014759600000000001;-0.676736;;1970-01-01 00:00:05.302
1282.0;1285.0;0.0;454.0;107.0;6.50301;453.716;104.363;0.0;226.0;1.0;-0.236986;-0.84896;-3.3088800000000003;-0.195853;-0.8740530000000001;-3.27546;-1.03417;0.853033;-0.280814;-0.764878;-0.027771399999999998;4.2388699999999995;463.0;127.0;6.5328800000000005;462.708;126.436;0.0;27.0;1.0;-0.304647;-0.9747879999999999;-3.21305;-0.29177;-0.963625;-3.16776;-0.274273;-0.392924;-1.5396299999999998;0.17369300000000001;-0.858403;-3.9248199999999995;1.0;0.054275199999999996;0.0113536;-0.39808000000000004;-0.250128;-0.8854069999999999;-2.87738;-3.62735;13.8153;-3.62735;1000.0;938.0;897.0;954.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.10855;0.014759600000000001;-0.676736;;1970-01-01 00:00:05.313
1283.0;1286.0;0.0;456.0;105.2;6.466069999999999;456.02;102.512;0.0;227.0;1.0;-0.253774;-0.842015;-3.33512;-0.213229;-0.864442;-3.29336;-1.04167;0.8096260000000001;-0.369242;-0.69871;-0.30948200000000003;3.38465;464.0;126.0;6.57722;463.403;126.03399999999999;0.0;28.0;1.0;-0.31018;-0.961775;-3.1954;-0.297293;-0.9630700000000001;-3.17605;-0.28530900000000003;-0.330231;-1.3674;0.299636;0.784988;1.30403;1.0;0.036899;0.020965;-0.41597799999999996;-0.250128;-0.8854069999999999;-2.87738;-4.02877;13.3231;-4.02877;1000.0;956.0;888.0;921.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;0.073798;0.0272546;-0.707163;;1970-01-01 00:00:05.324
1284.0;1287.0;0.0;458.583;103.833;6.38584;458.444;100.82700000000001;0.0;228.0;1.0;-0.277149;-0.843527;-3.3826699999999996;-0.23240500000000003;-0.858167;-3.32015;-1.0528899999999999;0.750538;-0.507509;-0.648014;-0.712499;2.06235;466.0;126.0;6.902430000000001;464.532;125.75399999999999;0.0;29.0;1.0;-0.31002399999999997;-0.9164610000000001;-3.04485;-0.301112;-0.9490870000000001;-3.13669;-0.287433;-0.22541;-1.04155;0.377183;2.3267;6.32142;1.0;0.017723;0.0272394;-0.44277;-0.250128;-0.8854069999999999;-2.87738;-4.49967;12.5123;-4.49967;1000.0;984.0;875.0;871.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.0354461;0.0354112;-0.75271;;1970-01-01 00:00:05.335
1284.0;1287.0;0.0;458.583;103.833;6.38584;458.444;100.82700000000001;0.0;228.0;1.0;-0.277149;-0.843527;-3.3826699999999996;-0.23240500000000003;-0.858167;-3.32015;-1.0528899999999999;0.750538;-0.507509;-0.648014;-0.712499;2.06235;466.0;126.0;6.902430000000001;464.532;125.75399999999999;0.0;29.0;1.0;-0.31002399999999997;-0.9164610000000001;-3.04485;-0.301112;-0.9490870000000001;-3.13669;-0.287433;-0.22541;-1.04155;0.377183;2.3267;6.32142;1.0;0.017723;0.0272394;-0.44277;-0.250128;-0.8854069999999999;-2.87738;-4.49967;12.5123;-4.49967;1000.0;984.0;875.0;871.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.0354461;0.0354112;-0.75271;;1970-01-01 00:00:05.346
1285.0;1288.0;0.0;460.76199999999994;102.85700000000001;6.414;460.827;99.38600000000001;0.0;229.0;1.0;-0.292881;-0.833375;-3.37183;-0.250548;-0.8507299999999999;-3.33565;-1.06321;0.695816;-0.619766;-0.607471;-1.13735;0.6387689999999999;467.0;125.0;6.5683300000000004;465.656;125.244;0.0;30.0;1.0;-0.333391;-0.956626;-3.2037400000000003;-0.310796;-0.951349;-3.1568;-0.307123;-0.126717;-0.7796029999999999;0.26071;3.46844;9.8876;1.0;-0.000419706;0.034677;-0.45827299999999993;-0.250128;-0.8854069999999999;-2.87738;-4.9424;11.7951;-4.9424;1000.0;1009.0;863.0;826.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.000839412;0.0450801;-0.779065;;1970-01-01 00:00:05.357
1286.0;1289.0;0.0;462.76199999999994;100.85700000000001;6.40569;463.119;97.7953;0.0;230.0;1.0;-0.308841;-0.8212280000000001;-3.3844300000000005;-0.268036;-0.841879;-3.35029;-1.0709600000000001;0.627321;-0.797976;-0.580121;-1.7052900000000002;-1.44769;469.0;125.0;7.20874;467.094;124.88600000000001;0.0;31.0;1.0;-0.317617;-0.871641;-2.91912;-0.312842;-0.9274370000000001;-3.0855;-0.317521;0.0361413;-0.281148;0.057401;4.49293;13.1419;1.0;0.049581;0.229762;-0.43116499999999996;-0.317617;-1.07164;-2.91912;-6.2156400000000005;14.7421;-6.2156400000000005;1000.0;1049.0;817.0;639.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.0991619;0.298691;-0.73298;;1970-01-01 00:00:05.368
1286.0;1289.0;0.0;462.76199999999994;100.85700000000001;6.40569;463.119;97.7953;0.0;230.0;1.0;-0.308841;-0.8212280000000001;-3.3844300000000005;-0.268036;-0.841879;-3.35029;-1.0709600000000001;0.627321;-0.797976;-0.580121;-1.7052900000000002;-1.44769;469.0;125.0;7.20874;467.094;124.88600000000001;0.0;31.0;1.0;-0.317617;-0.871641;-2.91912;-0.312842;-0.9274370000000001;-3.0855;-0.317521;0.0361413;-0.281148;0.057401;4.49293;13.1419;1.0;0.049581;0.229762;-0.43116499999999996;-0.317617;-1.07164;-2.91912;-6.2156400000000005;14.7421;-6.2156400000000005;1000.0;1049.0;817.0;639.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.0991619;0.298691;-0.73298;;1970-01-01 00:00:05.379
1287.0;1290.0;0.0;464.75;99.3333;6.38925;465.341;96.2463;0.0;231.0;1.0;-0.32516300000000004;-0.813236;-3.39943;-0.285174;-0.8332860000000001;-3.3650300000000004;-1.06959;0.5821029999999999;-0.893591;-0.515587;-2.1785900000000002;-3.28421;471.0;125.0;6.934939999999999;468.75800000000004;124.639;0.0;32.0;1.0;-0.344548;-0.9060549999999999;-3.03438;-0.322354;-0.9210219999999999;-3.07016;-0.33465900000000004;0.172681;0.143484;-0.17652;5.312180000000001;15.7451;1.0;0.032443;0.238355;-0.445906;-0.317617;-1.07164;-2.91912;-6.5282800000000005;14.2001;-6.5282800000000005;1000.0;1074.0;809.0;593.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;0.06488590000000001;0.309861;-0.7580399999999999;;1970-01-01 00:00:05.390
1288.0;1291.0;0.0;466.87;97.8261;6.4714599999999995;467.55300000000005;94.7321;0.0;232.0;1.0;-0.337375;-0.793037;-3.3623800000000004;-0.300834;-0.821211;-3.3642300000000005;-1.06092;0.560244;-0.890602;-0.416145;-2.47618;-4.40524;472.0;124.0;7.467739999999999;470.264;124.154;0.0;33.0;1.0;-0.32664699999999997;-0.8357370000000001;-2.8214099999999998;-0.323642;-0.895437;-2.99554;-0.32805;0.37585999999999997;0.773716;-0.320625;6.2568;18.6834;1.0;0.0258131;0.0145257;-0.5428229999999999;-0.32664699999999997;-0.8357370000000001;-2.8214099999999998;-6.58444;9.219710000000001;-6.58444;1000.0;1251.0;823.0;197.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016697;0.0;0.0;0.0;0.051626099999999994;0.0188834;-0.9228;;1970-01-01 00:00:05.401
1288.0;1291.0;0.0;466.87;97.8261;6.4714599999999995;467.55300000000005;94.7321;0.0;232.0;1.0;-0.337375;-0.793037;-3.3623800000000004;-0.300834;-0.821211;-3.3642300000000005;-1.06092;0.560244;-0.890602;-0.416145;-2.47618;-4.40524;472.0;124.0;7.467739999999999;470.264;124.154;0.0;33.0;1.0;-0.32664699999999997;-0.8357370000000001;-2.8214099999999998;-0.323642;-0.895437;-2.99554;-0.32805;0.37585999999999997;0.773716;-0.320625;6.2568;18.6834;1.0;0.0258131;0.0145257;-0.5428229999999999;-0.32664699999999997;-0.8357370000000001;-2.8214099999999998;-6.58444;9.219710000000001;-6.58444;1000.0;1251.0;823.0;197.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016697;0.0;0.0;0.0;0.051626099999999994;0.0188834;-0.9228;;1970-01-01 00:00:05.412
1289.0;1292.0;0.0;469.0;96.7273;6.4759400000000005;469.76099999999997;93.3723;0.0;233.0;1.0;-0.353558;-0.785299;-3.3645300000000002;-0.316651;-0.810438;-3.3643199999999998;-1.04948;0.551769;-0.817696;-0.280881;-2.51525;-4.43369;473.0;123.0;7.36215;471.654;123.495;0.0;34.0;1.0;-0.33810999999999997;-0.8419690000000001;-2.8654599999999997;-0.327982;-0.879396;-2.9565099999999997;-0.319364;0.559595;1.34077;-0.328346;7.30685;22.0229;1.0;0.021458900000000003;0.0315309;-0.49886499999999995;-0.33810999999999997;-0.8419690000000001;-2.8654599999999997;-6.703639999999999;9.43673;-6.703639999999999;1000.0;1290.0;824.0;75.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;0.042917699999999996;0.0409901;-0.8480700000000001;;1970-01-01 00:00:05.423
1290.0;1293.0;0.0;471.04;98.4;6.34291;471.935;93.0078;0.0;234.0;1.0;-0.37702199999999997;-0.8129430000000001;-3.42814;-0.334762;-0.811189;-3.3834699999999995;-1.03837;0.518632;-0.7434189999999999;-0.110571;-2.43509;-3.6021300000000003;474.667;122.667;7.41087;473.171;122.92399999999999;0.0;35.0;1.0;-0.34711;-0.834528;-2.84781;-0.333721;-0.865936;-2.9239;-0.321813;0.667751;1.65405;-0.33427399999999996;7.9502;23.9763;1.0;0.0123473;0.023338900000000003;-0.5356609999999999;-0.34711;-0.834528;-2.84781;-6.86591;8.73965;-6.86591;1000.0;1313.0;824.0;21.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.0246946;0.030340499999999996;-0.910623;;1970-01-01 00:00:05.434
1290.0;1293.0;0.0;471.04;98.4;6.34291;471.935;93.0078;0.0;234.0;1.0;-0.37702199999999997;-0.8129430000000001;-3.42814;-0.334762;-0.811189;-3.3834699999999995;-1.03837;0.518632;-0.7434189999999999;-0.110571;-2.43509;-3.6021300000000003;474.667;122.667;7.41087;473.171;122.92399999999999;0.0;35.0;1.0;-0.34711;-0.834528;-2.84781;-0.333721;-0.865936;-2.9239;-0.321813;0.667751;1.65405;-0.33427399999999996;7.9502;23.9763;1.0;0.0123473;0.023338900000000003;-0.5356609999999999;-0.34711;-0.834528;-2.84781;-6.86591;8.73965;-6.86591;1000.0;1313.0;824.0;21.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;0.0246946;0.030340499999999996;-0.910623;;1970-01-01 00:00:05.445
1291.0;1294.0;0.0;472.87;93.8261;6.39385;474.017;91.3704;0.0;235.0;1.0;-0.388297;-0.776157;-3.41969;-0.350823;-0.8006800000000001;-3.39433;-1.02339;0.511015;-0.680339;0.0926276;-2.1989099999999997;-2.40313;476.0;122.0;7.576980000000001;474.671;122.311;0.0;36.0;1.0;-0.348281;-0.812504;-2.78769;-0.338089;-0.8499059999999999;-2.8830400000000003;-0.302059;0.8056760000000001;2.08549;-0.180348;8.49284;25.8251;1.0;-0.00254202;0.0118244;-0.606643;-0.348281;-0.812504;-2.78769;-7.26054;8.38008;-7.26054;1000.0;1340.0;814.0;-55.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.00508404;0.0153718;-1.03129;;1970-01-01 00:00:05.456
1292.0;1295.0;0.0;474.455;92.8182;6.47359;475.95300000000003;89.9452;0.0;236.0;1.0;-0.395731;-0.76;-3.3816699999999997;-0.364295;-0.7884760000000001;-3.3905300000000005;-0.9983690000000001;0.519835;-0.568892;0.345411;-1.7485099999999998;-0.527213;476.0;122.0;7.576980000000001;475.30699999999996;121.98;1.0;0.0;1.0;-0.348281;-0.812504;-2.78769;-0.338089;-0.8499059999999999;-2.8830400000000003;-0.302059;0.8056760000000001;2.08549;-0.180348;8.49284;25.8251;1.0;-0.0160145;0.024028400000000002;-0.602843;-0.348281;-0.812504;-2.78769;-7.37137;8.773060000000001;-7.37137;1000.0;1317.0;818.0;-8.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;-0.0320289;0.0312369;-1.02483;;1970-01-01 00:00:05.467
1293.0;1296.0;0.0;476.077;91.3846;6.44573;477.796;88.5374;0.0;237.0;1.0;-0.410001;-0.753861;-3.40214;-0.37800700000000004;-0.778091;-3.39402;-0.969676;0.532278;-0.45707200000000003;0.606189;-1.24804;1.4265700000000001;479.0;121.0;7.477460000000001;477.369;121.271;0.0;1.0;1.0;-0.372936;-0.817652;-2.82832;-0.348543;-0.8402299999999999;-2.86662;-0.303413;0.78185;2.00035;-0.059928999999999996;7.64772;23.303;1.0;-0.00507066;0.0395607;-0.565697;-0.372936;-0.817652;-2.82832;-6.791010000000001;9.29262;-6.791010000000001;1000.0;1270.0;840.0;108.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.010141299999999999;0.0514289;-0.961686;;1970-01-01 00:00:05.478
1293.0;1296.0;0.0;476.077;91.3846;6.44573;477.796;88.5374;0.0;237.0;1.0;-0.410001;-0.753861;-3.40214;-0.37800700000000004;-0.778091;-3.39402;-0.969676;0.532278;-0.45707200000000003;0.606189;-1.24804;1.4265700000000001;479.0;121.0;7.477460000000001;477.369;121.271;0.0;1.0;1.0;-0.372936;-0.817652;-2.82832;-0.348543;-0.8402299999999999;-2.86662;-0.303413;0.78185;2.00035;-0.059928999999999996;7.64772;23.303;1.0;-0.00507066;0.0395607;-0.565697;-0.372936;-0.817652;-2.82832;-6.791010000000001;9.29262;-6.791010000000001;1000.0;1270.0;840.0;108.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.010141299999999999;0.0514289;-0.961686;;1970-01-01 00:00:05.489
1294.0;1297.0;0.0;477.75;89.9167;6.40784;479.586;87.1306;0.0;238.0;1.0;-0.425454;-0.748613;-3.4283;-0.392241;-0.7692479999999999;-3.4043;-0.946767;0.5268430000000001;-0.43422;0.8194790000000001;-0.882186;2.67815;480.667;120.667;7.49015;479.22900000000004;120.71;0.0;2.0;1.0;-0.38340799999999997;-0.8143819999999999;-2.8247;-0.359002;-0.832475;-2.85405;-0.30746999999999997;0.772142;1.93982;0.0570899;6.640160000000001;20.1294;1.0;-0.00883302;0.0451338;-0.5796;-0.38340799999999997;-0.8143819999999999;-2.8247;-6.63492;9.32143;-6.63492;1000.0;1236.0;847.0;198.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;-0.017666;0.0586739;-0.9853200000000001;;1970-01-01 00:00:05.500
1295.0;1298.0;0.0;479.769;88.6923;6.47705;481.44800000000004;85.8011;0.0;239.0;1.0;-0.436464;-0.7326050000000001;-3.39665;-0.405508;-0.758255;-3.4020099999999998;-0.922839;0.524457;-0.410995;0.9973420000000001;-0.63836;3.23073;482.0;119.0;7.5159199999999995;480.908;119.779;0.0;3.0;1.0;-0.390945;-0.802193;-2.8208599999999997;-0.368585;-0.823391;-2.84409;-0.338291;0.709845;1.68219;-0.000791367;5.12709;15.1867;1.0;-0.0145625;0.0439385;-0.581146;-0.390945;-0.802193;-2.8208599999999997;-6.27588;9.25871;-6.27588;1000.0;1190.0;865.0;331.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016697999999999998;0.0;0.0;0.0;-0.029125;0.057120000000000004;-0.987949;;1970-01-01 00:00:05.511
1295.0;1298.0;0.0;479.769;88.6923;6.47705;481.44800000000004;85.8011;0.0;239.0;1.0;-0.436464;-0.7326050000000001;-3.39665;-0.405508;-0.758255;-3.4020099999999998;-0.922839;0.524457;-0.410995;0.9973420000000001;-0.63836;3.23073;482.0;119.0;7.5159199999999995;480.908;119.779;0.0;3.0;1.0;-0.390945;-0.802193;-2.8208599999999997;-0.368585;-0.823391;-2.84409;-0.338291;0.709845;1.68219;-0.000791367;5.12709;15.1867;1.0;-0.0145625;0.0439385;-0.581146;-0.390945;-0.802193;-2.8208599999999997;-6.27588;9.25871;-6.27588;1000.0;1190.0;865.0;331.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016697999999999998;0.0;0.0;0.0;-0.029125;0.057120000000000004;-0.987949;;1970-01-01 00:00:05.522
1296.0;1299.0;0.0;481.556;87.4815;6.483230000000001;483.289;84.5313;0.0;240.0;1.0;-0.449797;-0.7239939999999999;-3.39834;-0.418795;-0.747976;-3.4009099999999997;-0.8892200000000001;0.567064;-0.316226;1.19393;-0.189642;3.6440900000000003;483.0;118.0;7.620830000000001;482.38199999999995;118.815;0.0;4.0;1.0;-0.392111;-0.785591;-2.7854900000000002;-0.375643;-0.812051;-2.82651;-0.366084;0.6563829999999999;1.45422;-0.160363;3.40749;9.50027;1.0;-0.026683299999999997;0.037614;-0.61542;-0.392111;-0.785591;-2.7854900000000002;-6.008290000000001;9.80612;-6.008290000000001;1000.0;1134.0;883.0;473.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;-0.0533665;0.0488983;-1.04621;;1970-01-01 00:00:05.533
1297.0;1300.0;0.0;483.0;86.0;6.47353;485.005;83.2172;0.0;241.0;1.0;-0.46160500000000004;-0.715382;-3.4094599999999997;-0.431638;-0.7381979999999999;-3.4034699999999996;-0.856203;0.589709;-0.22622399999999998;1.38389;0.200417;3.9996099999999997;484.0;118.0;7.521389999999999;483.723;118.145;0.0;5.0;1.0;-0.40393;-0.795977;-2.82231;-0.384129;-0.807229;-2.82525;-0.392162;0.594741;1.21014;-0.33697;1.79463;4.180969999999999;1.0;-0.0277079;0.057778699999999995;-0.581159;-0.40393;-0.795977;-2.82231;-5.48694;10.584000000000001;-5.48694;1000.0;1073.0;910.0;629.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.05541569999999999;0.0751123;-0.9879700000000001;;1970-01-01 00:00:05.544
1297.0;1300.0;0.0;483.0;86.0;6.47353;485.005;83.2172;0.0;241.0;1.0;-0.46160500000000004;-0.715382;-3.4094599999999997;-0.431638;-0.7381979999999999;-3.4034699999999996;-0.856203;0.589709;-0.22622399999999998;1.38389;0.200417;3.9996099999999997;484.0;118.0;7.521389999999999;483.723;118.145;0.0;5.0;1.0;-0.40393;-0.795977;-2.82231;-0.384129;-0.807229;-2.82525;-0.392162;0.594741;1.21014;-0.33697;1.79463;4.180969999999999;1.0;-0.0277079;0.057778699999999995;-0.581159;-0.40393;-0.795977;-2.82231;-5.48694;10.584000000000001;-5.48694;1000.0;1073.0;910.0;629.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.05541569999999999;0.0751123;-0.9879700000000001;;1970-01-01 00:00:05.555
1298.0;1301.0;0.0;485.185;84.8889;6.48765;486.866;81.9884;0.0;242.0;1.0;-0.477408;-0.706569;-3.40656;-0.44536899999999996;-0.728709;-3.4044;-0.837426;0.5924560000000001;-0.191088;1.4729299999999999;0.41020500000000004;3.90823;484.0;116.0;7.452039999999999;484.653;117.038;0.0;6.0;1.0;-0.40768899999999997;-0.792014;-2.85565;-0.39119699999999996;-0.802664;-2.8343700000000003;-0.41705;0.518522;0.8926370000000001;-0.5957140000000001;0.0940546;-1.5737;1.0;-0.037679699999999997;0.0633044;-0.548743;-0.40768899999999997;-0.792014;-2.85565;-5.41681;10.742;-5.41681;1000.0;1018.0;922.0;786.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;-0.0753593;0.0822958;-0.9328620000000001;;1970-01-01 00:00:05.566
1299.0;1302.0;0.0;486.815;83.8519;6.46748;488.657;80.844;0.0;243.0;1.0;-0.49146999999999996;-0.701978;-3.4214;-0.45919899999999997;-0.7206899999999999;-3.4095;-0.826633;0.5846600000000001;-0.17647000000000002;1.45489;0.455269;3.4653;485.0;115.0;7.50605;485.608;115.93799999999999;0.0;7.0;1.0;-0.41140299999999996;-0.78067;-2.83862;-0.39725900000000003;-0.7960659999999999;-2.83565;-0.444737;0.487446;0.659262;-0.921683;-1.1190200000000001;-6.29873;1.0;-0.047795699999999997;0.059979899999999996;-0.5708810000000001;-0.41140299999999996;-0.78067;-2.83862;-5.30509;10.5491;-5.30509;1000.0;985.0;935.0;890.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.09559139999999999;0.07797380000000001;-0.970498;;1970-01-01 00:00:05.577
1299.0;1302.0;0.0;486.815;83.8519;6.46748;488.657;80.844;0.0;243.0;1.0;-0.49146999999999996;-0.701978;-3.4214;-0.45919899999999997;-0.7206899999999999;-3.4095;-0.826633;0.5846600000000001;-0.17647000000000002;1.45489;0.455269;3.4653;485.0;115.0;7.50605;485.608;115.93799999999999;0.0;7.0;1.0;-0.41140299999999996;-0.78067;-2.83862;-0.39725900000000003;-0.7960659999999999;-2.83565;-0.444737;0.487446;0.659262;-0.921683;-1.1190200000000001;-6.29873;1.0;-0.047795699999999997;0.059979899999999996;-0.5708810000000001;-0.41140299999999996;-0.78067;-2.83862;-5.30509;10.5491;-5.30509;1000.0;985.0;935.0;890.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.09559139999999999;0.07797380000000001;-0.970498;;1970-01-01 00:00:05.588
1300.0;1303.0;0.0;488.815;81.8519;6.4784;490.51300000000003;79.4527;0.0;244.0;1.0;-0.506047;-0.687715;-3.4237800000000003;-0.473253;-0.710797;-3.4137800000000005;-0.8194389999999999;0.584172;-0.143733;1.38132;0.502057;3.23901;485.333;114.667;7.458410000000001;486.37;115.056;0.0;8.0;1.0;-0.416261;-0.783762;-2.85793;-0.40296;-0.792375;-2.84233;-0.44234799999999996;0.45257600000000003;0.44233599999999995;-1.09153;-1.94733;-9.7582;1.0;-0.0569921;0.07296489999999999;-0.555856;-0.416261;-0.783762;-2.85793;-5.5461800000000006;10.8101;-5.5461800000000006;1000.0;950.0;929.0;987.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016696799999999998;0.0;0.0;0.0;-0.11398399999999999;0.09485439999999999;-0.9449549999999999;;1970-01-01 00:00:05.599
1301.0;1304.0;0.0;490.82800000000003;81.1034;6.50927;492.421;78.2804;0.0;245.0;1.0;-0.519076;-0.679582;-3.41057;-0.48700000000000004;-0.701433;-3.4128199999999995;-0.817038;0.577377;-0.129407;1.25122;0.512526;3.06771;486.0;114.0;7.47394;487.097;114.225;0.0;9.0;1.0;-0.419847;-0.778355;-2.85434;-0.408026;-0.788169;-2.84593;-0.422882;0.412175;0.25804499999999997;-0.992662;-2.35689;-11.540999999999999;1.0;-0.0671528;0.076922;-0.558478;-0.419847;-0.778355;-2.85434;-6.00649;10.7838;-6.00649;1000.0;953.0;909.0;1043.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016697999999999998;0.0;0.0;0.0;-0.13430599999999998;0.0999986;-0.949413;;1970-01-01 00:00:05.610
1301.0;1304.0;0.0;490.82800000000003;81.1034;6.50927;492.421;78.2804;0.0;245.0;1.0;-0.519076;-0.679582;-3.41057;-0.48700000000000004;-0.701433;-3.4128199999999995;-0.817038;0.577377;-0.129407;1.25122;0.512526;3.06771;486.0;114.0;7.47394;487.097;114.225;0.0;9.0;1.0;-0.419847;-0.778355;-2.85434;-0.408026;-0.788169;-2.84593;-0.422882;0.412175;0.25804499999999997;-0.992662;-2.35689;-11.540999999999999;1.0;-0.0671528;0.076922;-0.558478;-0.419847;-0.778355;-2.85434;-6.00649;10.7838;-6.00649;1000.0;953.0;909.0;1043.0;1024.0;939.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.016697999999999998;0.0;0.0;0.0;-0.13430599999999998;0.0999986;-0.949413;;1970-01-01 00:00:05.621
