ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;dtrkr_state;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;trkrs_state;interceptor_state;hunt_vol_check;nav_state;valid;flight_mode;target_pos_x;target_pos_y;target_pos_z;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;dt;heading;Sheading;Unnamed: 69;time
2710.0;2713.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;274.25;70.25;6.48771;272.92400000000004;68.5478;0.0;14.0;1.0;1.15374;0.169744;-3.44259;1.1406;0.19388;-3.4781800000000005;0.101061;-0.408355;2.09829;-3.1367;-0.890965;7.33436;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.100
2711.0;2714.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;274.0;73.0;6.770060000000001;272.171;70.8752;0.0;15.0;1.0;1.10746;0.185748;-3.28725;1.13066;0.19144;-3.4209;0.085422;-0.445808;1.9897900000000002;-3.2818099999999997;-0.9657959999999999;5.68794;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.111
2711.0;2714.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;274.0;73.0;6.770060000000001;272.171;70.8752;0.0;15.0;1.0;1.10746;0.185748;-3.28725;1.13066;0.19144;-3.4209;0.085422;-0.445808;1.9897900000000002;-3.2818099999999997;-0.9657959999999999;5.68794;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.122
2712.0;2715.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;273.5;74.6667;7.05178;271.513;73.0539;0.0;16.0;1.0;1.06676;0.206659;-3.14908;1.1114899999999999;0.19600599999999999;-3.3393599999999997;0.00106097;-0.42563;2.0611900000000003;-3.1548;-1.04374;3.4935;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.133
2713.0;2716.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.909;77.2727;6.48281;270.895;75.4217;0.0;17.0;1.0;1.1649399999999999;0.125053;-3.41382;1.12753;0.17472000000000001;-3.3617;0.0342257;-0.47988000000000003;1.83948;-2.61308;-1.31009;0.679513;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.144
2713.0;2716.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.909;77.2727;6.48281;270.895;75.4217;0.0;17.0;1.0;1.1649399999999999;0.125053;-3.41382;1.12753;0.17472000000000001;-3.3617;0.0342257;-0.47988000000000003;1.83948;-2.61308;-1.31009;0.679513;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.155
2714.0;2717.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.66700000000003;78.6667;6.47072;270.41700000000003;77.5376;0.0;18.0;1.0;1.16899;0.11474200000000001;-3.4139699999999995;1.13996;0.156727;-3.3773800000000005;0.0898365;-0.5413859999999999;1.56314;-1.54516;-1.7982799999999999;-3.09631;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.166
2715.0;2718.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;273.0;81.0;6.497999999999999;270.222;79.768;0.0;19.0;1.0;1.16152;0.10363;-3.3892300000000004;1.1464299999999998;0.140798;-3.38093;0.09968060000000001;-0.578074;1.3870799999999999;-0.752212;-2.09223;-5.86321;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.177
2715.0;2718.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;273.0;81.0;6.497999999999999;270.222;79.768;0.0;19.0;1.0;1.16152;0.10363;-3.3892300000000004;1.1464299999999998;0.140798;-3.38093;0.09968060000000001;-0.578074;1.3870799999999999;-0.752212;-2.09223;-5.86321;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.188
2716.0;2719.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;273.0;82.0;6.723730000000001;270.125;81.6542;0.0;20.0;1.0;1.12253;0.12599000000000002;-3.27114;1.13926;0.136355;-3.3480000000000003;0.05446709999999999;-0.5765239999999999;1.35204;-0.637362;-1.9267900000000002;-6.49748;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.199
2717.0;2720.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;271.75;84.25;7.1078600000000005;269.699;83.6874;0.0;21.0;1.0;1.07065;0.157634;-3.0852;1.11868;0.142739;-3.26916;-0.015159899999999999;-0.540365;1.4171;-0.784013;-1.5336100000000001;-6.18507;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.210
2717.0;2720.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;271.75;84.25;7.1078600000000005;269.699;83.6874;0.0;21.0;1.0;1.07065;0.157634;-3.0852;1.11868;0.142739;-3.26916;-0.015159899999999999;-0.540365;1.4171;-0.784013;-1.5336100000000001;-6.18507;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.221
2718.0;2721.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;271.33299999999997;85.3333;6.45151;269.298;85.4538;0.0;22.0;1.0;1.1828;0.070186;-3.3942099999999997;1.13791;0.120973;-3.3066699999999996;0.0964031;-0.623805;0.980751;-0.08973339999999999;-1.71143;-8.02491;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.232
2719.0;2722.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.0;88.0;6.80713;269.26099999999997;87.5303;0.0;23.0;1.0;1.11611;0.100202;-3.20554;1.13137;0.11474200000000001;-3.2763400000000003;0.073199;-0.613759;0.929276;0.10176900000000001;-1.5614;-8.44915;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.243
2720.0;2723.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.0;90.0;6.72572;269.274;89.6179;0.0;24.0;1.0;1.12962;0.077809;-3.2357400000000003;1.13085;0.10366199999999999;-3.26416;0.00751205;-0.5801270000000001;1.00963;-0.267637;-1.09152;-7.27952;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.254
2720.0;2723.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.0;90.0;6.72572;269.274;89.6179;0.0;24.0;1.0;1.12962;0.077809;-3.2357400000000003;1.13085;0.10366199999999999;-3.26416;0.00751205;-0.5801270000000001;1.00963;-0.267637;-1.09152;-7.27952;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.265
2721.0;2724.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;271.66700000000003;92.3333;6.33237;269.214;91.8182;0.0;25.0;1.0;1.20242;0.00863;-3.4260599999999997;1.15232;0.075153;-3.31273;0.0280125;-0.610178;0.8781049999999999;-0.446733;-0.783099;-6.39989;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.276
2722.0;2725.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.0;94.5;7.2338;269.312;94.046;0.0;26.0;1.0;1.0502799999999999;0.113745;-2.99045;1.12171;0.08673;-3.21605;-0.0532727;-0.564236;1.05368;-0.6981930000000001;-0.4208;-5.03114;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.287
2722.0;2725.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.0;94.5;7.2338;269.312;94.046;0.0;26.0;1.0;1.0502799999999999;0.113745;-2.99045;1.12171;0.08673;-3.21605;-0.0532727;-0.564236;1.05368;-0.6981930000000001;-0.4208;-5.03114;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.298
2723.0;2726.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;272.0;97.0;7.44885;269.41900000000004;96.3976;0.0;27.0;1.0;1.01996;0.124224;-2.8944;1.0911799999999998;0.097978;-3.11955;-0.141732;-0.51725;1.22951;-0.9242600000000001;-0.160191;-3.76766;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.309
2724.0;2727.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;273.0;98.0;7.09765;269.847;98.3591;0.0;28.0;1.0;1.06339;0.077628;-3.0335400000000003;1.08284;0.091873;-3.09375;-0.3049;-0.42653199999999997;1.58781;-2.15677;0.6915020000000001;0.163103;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.320
2724.0;2727.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;273.0;98.0;7.09765;269.847;98.3591;0.0;28.0;1.0;1.06339;0.077628;-3.0335400000000003;1.08284;0.091873;-3.09375;-0.3049;-0.42653199999999997;1.58781;-2.15677;0.6915020000000001;0.163103;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.331
2725.0;2728.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;274.0;102.0;7.4964;270.508;100.993;0.0;29.0;1.0;1.00016;0.102309;-2.8567299999999998;1.0580399999999999;0.09500399999999999;-3.02264;-0.475724;-0.33472399999999997;1.96555;-3.48565;1.52896;4.23522;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.342
2726.0;2729.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;275.0;103.0;7.4085399999999995;271.335;103.15700000000001;0.0;30.0;1.0;1.00528;0.08676;-2.8867;1.04221;0.09253;-2.9818599999999997;-0.639314;-0.24527800000000002;2.30639;-4.6738599999999995;2.25427;7.71851;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.353
2726.0;2729.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;275.0;103.0;7.4085399999999995;271.335;103.15700000000001;0.0;30.0;1.0;1.00528;0.08676;-2.8867;1.04221;0.09253;-2.9818599999999997;-0.639314;-0.24527800000000002;2.30639;-4.6738599999999995;2.25427;7.71851;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.364
2727.0;2730.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;276.0;107.0;7.1608;272.28;105.934;0.0;31.0;1.0;1.03308;0.034152999999999996;-2.9704;1.0394700000000001;0.075017;-2.9784200000000003;-0.8341299999999999;-0.147707;2.71855;-6.24644;3.1989900000000002;11.9791;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.375
2728.0;2731.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;277.0;109.0;7.260439999999999;273.307;108.51700000000001;0.0;32.0;1.0;1.0120200000000001;0.035509;-2.9216599999999997;1.03124;0.063165;-2.96139;-0.861698;-0.18271400000000002;2.6478900000000003;-6.9756800000000005;3.44271;13.5527;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.386
2728.0;2731.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;277.0;109.0;7.260439999999999;273.307;108.51700000000001;0.0;32.0;1.0;1.0120200000000001;0.035509;-2.9216599999999997;1.03124;0.063165;-2.96139;-0.861698;-0.18271400000000002;2.6478900000000003;-6.9756800000000005;3.44271;13.5527;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.397
2729.0;2732.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;278.5;112.0;7.26578;274.551;111.275;0.0;33.0;1.0;1.00096;0.019372;-2.90755;1.02216;0.050026999999999995;-2.94524;-0.792622;-0.301084;2.28471;-6.7842199999999995;2.9287099999999997;12.3447;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.408
2730.0;2733.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;280.0;116.0;7.27925;275.948;114.479;0.0;34.0;1.0;0.988818;-0.001277;-2.88626;1.01215;0.034636;-2.92755;-0.7578159999999999;-0.409183;2.03442;-5.87889;1.8265;9.190010000000001;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.419
2731.0;2734.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;281.42900000000003;118.0;7.34658;277.432;117.36399999999999;0.0;35.0;1.0;0.970042;-0.0036420000000000003;-2.85193;0.9995209999999999;0.023152000000000002;-2.9048599999999998;-0.688335;-0.532392;1.69092;-4.37624;0.306669;4.41747;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.430
2731.0;2734.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;281.42900000000003;118.0;7.34658;277.432;117.36399999999999;0.0;35.0;1.0;0.970042;-0.0036420000000000003;-2.85193;0.9995209999999999;0.023152000000000002;-2.9048599999999998;-0.688335;-0.532392;1.69092;-4.37624;0.306669;4.41747;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.441
2732.0;2735.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;283.33299999999997;121.333;7.261139999999999;279.126;120.441;0.0;36.0;1.0;0.9683510000000001;-0.033552;-2.8722;0.9901700000000001;0.006141;-2.89506;-0.620785;-0.664363;1.36111;-2.55176;-1.48928;-1.12375;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.452
2733.0;2736.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;285.0;123.0;7.30382;280.894;123.12299999999999;0.0;37.0;1.0;0.951293;-0.037094999999999996;-2.84881;0.978507;-0.00683;-2.88119;-0.615887;-0.725409;1.20491;-0.659675;-3.20017;-6.71778;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.463
2733.0;2736.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;285.0;123.0;7.30382;280.894;123.12299999999999;0.0;37.0;1.0;0.951293;-0.037094999999999996;-2.84881;0.978507;-0.00683;-2.88119;-0.615887;-0.725409;1.20491;-0.659675;-3.20017;-6.71778;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.474
2734.0;2737.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;287.0;127.0;7.20947;282.817;126.26100000000001;0.0;38.0;1.0;0.949883;-0.0726;-2.8700200000000002;0.9699200000000001;-0.026561;-2.87784;-0.614354;-0.793493;1.05656;0.591767;-4.35876;-10.3844;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.485
2735.0;2738.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;289.0;131.0;7.38492;284.85;129.72899999999998;0.0;39.0;1.0;0.9137870000000001;-0.07036;-2.78615;0.9530799999999999;-0.039699;-2.85033;-0.644412;-0.8343459999999999;1.01289;0.946823;-4.74442;-11.3086;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.496
2735.0;2738.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;289.0;131.0;7.38492;284.85;129.72899999999998;0.0;39.0;1.0;0.9137870000000001;-0.07036;-2.78615;0.9530799999999999;-0.039699;-2.85033;-0.644412;-0.8343459999999999;1.01289;0.946823;-4.74442;-11.3086;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.507
2736.0;2739.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;291.0;134.0;7.4582;286.95799999999997;133.113;0.0;40.0;1.0;0.8914120000000001;-0.07671;-2.74713;0.934579;-0.0508;-2.81937;-0.696381;-0.8417309999999999;1.03965;0.813387;-4.57369;-10.757;2.0;4.0;5.0;5.0;0.0;3.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1824.0;3.0;0.0;0.0;0.00022151900000000002;0.0;;1970-01-01 00:00:01.518
