ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;dt;dx;dy;dz;velx_sp;vely_sp;velz_sp;Unnamed: 73;time
588.0;589.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;131.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;450.0;135.0;10.2799;451.186;137.819;0.0;32.0;1.0;-0.130499;-0.695375;-2.0070099999999997;-0.14147200000000001;-0.67905;-1.9968700000000001;0.186219;-0.38764299999999996;0.162718;-0.586967;2.7396700000000003;-4.53343;0.0;0.0323126;0.945375;1.5;-0.0323126;-0.945375;-1.87057;-1.15515;19.5655;-1.15515;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0646252;1.22899;2.55;;1970-01-01 00:00:00.495
589.0;590.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;448.333;135.667;10.418;449.847;138.749;0.0;33.0;1.0;-0.12078699999999999;-0.688836;-1.9786700000000002;-0.135267;-0.681986;-1.99141;0.199905;-0.372046;0.10312400000000001;-0.528472;2.17257;-4.872269999999999;0.0;0.0193458;0.938836;1.5;-0.0193458;-0.938836;-1.8900299999999999;-1.5315299999999998;19.4302;-1.5315299999999998;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0386916;1.2204899999999999;2.55;;1970-01-01 00:00:00.506
589.0;590.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;448.333;135.667;10.418;449.847;138.749;0.0;33.0;1.0;-0.12078699999999999;-0.688836;-1.9786700000000002;-0.135267;-0.681986;-1.99141;0.199905;-0.372046;0.10312400000000001;-0.528472;2.17257;-4.872269999999999;0.0;0.0193458;0.938836;1.5;-0.0193458;-0.938836;-1.8900299999999999;-1.5315299999999998;19.4302;-1.5315299999999998;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0386916;1.2204899999999999;2.55;;1970-01-01 00:00:00.517
590.0;591.0;0.0;401.152;317.879;8.3168;401.152;317.879;0.0;1.0;1.0;0.13178199999999998;-1.7786099999999998;-1.8814;0.13178199999999998;-1.7786099999999998;-1.8814;0.0;0.0;0.0;0.0;0.0;0.0;445.6;136.8;10.4165;448.031;139.715;0.0;34.0;1.0;-0.10771099999999999;-0.693485;-1.976;-0.127;-0.6854359999999999;-1.98679;0.22971;-0.35148;0.0831739;-0.321339;1.74489;-4.77546;1.0;0.12929100000000002;-0.8351219999999999;0.0377496;0.00249117;-0.943485;-1.91915;0.274282;-17.2837;0.274282;696.9019999999999;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;9.86811;0.0;0.0;0.0;0.25858200000000003;-1.08566;0.0641744;;1970-01-01 00:00:00.528
591.0;592.0;0.0;403.93300000000005;313.8;8.30372;401.404;317.508;0.0;2.0;1.0;0.115273;-1.76088;-1.89775;0.126829;-1.7732900000000003;-1.88631;0.0;0.0;0.0;0.0;0.0;0.0;443.0;137.0;10.4486;445.912;140.414;0.0;35.0;1.0;-0.09496210000000001;-0.692148;-1.9693900000000002;-0.11738900000000001;-0.687449;-1.98157;0.278148;-0.324808;0.0897811;0.0782456;1.47675;-4.26229;1.0;0.124338;-0.8298030000000001;0.032843800000000006;0.00249117;-0.943485;-1.91915;0.18018;-17.1736;0.18018;696.9019999999999;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;0.248676;-1.07874;0.0558345;;1970-01-01 00:00:00.539
592.0;593.0;0.0;407.0;310.0;8.28952;402.30400000000003;316.301;0.0;3.0;1.0;0.0970099;-1.74473;-1.9135;0.11788299999999999;-1.76472;-1.8944599999999998;0.0;0.0;0.0;0.0;0.0;0.0;440.0;137.429;10.2718;443.44800000000004;140.991;0.0;36.0;1.0;-0.0820234;-0.705811;-2.00216;-0.106779;-0.692958;-1.98775;0.338588;-0.306496;0.06575;0.636946;1.29474;-3.67885;1.0;0.11539200000000001;-0.8212360000000001;0.0246866;0.00249117;-0.943485;-1.91915;0.0102105;-16.9963;0.0102105;696.9019999999999;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;0.230785;-1.06761;0.041967199999999996;;1970-01-01 00:00:00.550
592.0;593.0;0.0;407.0;310.0;8.28952;402.30400000000003;316.301;0.0;3.0;1.0;0.0970099;-1.74473;-1.9135;0.11788299999999999;-1.76472;-1.8944599999999998;0.0;0.0;0.0;0.0;0.0;0.0;440.0;137.429;10.2718;443.44800000000004;140.991;0.0;36.0;1.0;-0.0820234;-0.705811;-2.00216;-0.106779;-0.692958;-1.98775;0.338588;-0.306496;0.06575;0.636946;1.29474;-3.67885;1.0;0.11539200000000001;-0.8212360000000001;0.0246866;0.00249117;-0.943485;-1.91915;0.0102105;-16.9963;0.0102105;696.9019999999999;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;0.230785;-1.06761;0.041967199999999996;;1970-01-01 00:00:00.561
593.0;594.0;0.0;409.935;306.387;8.3084;403.892;314.238;0.0;4.0;1.0;0.0791591;-1.72259;-1.921;0.10626600000000001;-1.7520799999999999;-1.90242;0.0;0.0;0.0;0.0;0.0;0.0;438.4;137.2;10.3159;441.17900000000003;141.274;0.0;37.0;1.0;-0.07393330000000001;-0.701868;-1.9942099999999998;-0.0969254;-0.695631;-1.98968;0.399789;-0.278033;0.050764;1.25149;1.2426700000000002;-3.01468;1.0;0.103775;-0.808597;0.016725200000000003;0.00249117;-0.943485;-1.91915;-0.21051799999999998;-16.7347;-0.21051799999999998;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;0.20755;-1.05118;0.028432799999999998;;1970-01-01 00:00:00.572
594.0;595.0;0.0;412.909;302.182;8.31896;406.039;311.368;0.0;5.0;1.0;0.0612221;-1.69928;-1.9323400000000002;0.0927529;-1.7362400000000002;-1.9114;0.0;0.0;0.0;0.0;0.0;0.0;435.6;137.2;10.3918;438.67400000000004;141.417;0.0;38.0;1.0;-0.059947900000000005;-0.696738;-1.97963;-0.08583210000000001;-0.695963;-1.9866700000000002;0.462024;-0.23434699999999997;0.0711704;1.85208;1.35766;-2.1743200000000003;1.0;0.10681600000000001;-0.789502;0.06240830000000001;-0.014062799999999999;-0.946738;-1.9738099999999998;-2.35973;-16.3395;-2.35973;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;0.213631;-1.02635;0.10609400000000001;;1970-01-01 00:00:00.583
594.0;595.0;0.0;412.909;302.182;8.31896;406.039;311.368;0.0;5.0;1.0;0.0612221;-1.69928;-1.9323400000000002;0.0927529;-1.7362400000000002;-1.9114;0.0;0.0;0.0;0.0;0.0;0.0;435.6;137.2;10.3918;438.67400000000004;141.417;0.0;38.0;1.0;-0.059947900000000005;-0.696738;-1.97963;-0.08583210000000001;-0.695963;-1.9866700000000002;0.462024;-0.23434699999999997;0.0711704;1.85208;1.35766;-2.1743200000000003;1.0;0.10681600000000001;-0.789502;0.06240830000000001;-0.014062799999999999;-0.946738;-1.9738099999999998;-2.35973;-16.3395;-2.35973;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;0.213631;-1.02635;0.10609400000000001;;1970-01-01 00:00:00.594
595.0;596.0;0.0;415.871;298.58099999999996;8.34538;408.564;308.08299999999997;0.0;6.0;1.0;0.043318199999999994;-1.67586;-1.93799;0.0779225;-1.71813;-1.9193799999999999;0.0;0.0;0.0;0.0;0.0;0.0;432.0;137.0;10.4652;435.74800000000005;141.39700000000002;0.0;39.0;1.0;-0.0423621;-0.691054;-1.96627;-0.07279110000000001;-0.6944899999999999;-1.98055;0.526656;-0.19053299999999998;0.08605239999999999;2.41584;1.5393;-1.37275;1.0;0.06732060000000001;-0.777072;0.038741199999999996;0.0106019;-0.9410540000000001;-1.95812;-3.7241400000000002;-16.0823;-3.7241400000000002;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016697;0.0;0.0;0.0;0.134641;-1.01019;0.0658601;;1970-01-01 00:00:00.605
596.0;597.0;0.0;418.93800000000005;294.375;8.3429;411.356;304.394;0.0;7.0;1.0;0.0249898;-1.6552900000000002;-1.9523;0.0620427;-1.69928;-1.92925;0.0;0.0;0.0;0.0;0.0;0.0;430.0;136.571;10.4747;433.024;141.187;0.0;40.0;1.0;-0.032796;-0.688716;-1.9656;-0.060792599999999995;-0.692758;-1.97607;0.580335;-0.143555;0.0944281;2.8494200000000003;1.75375;-0.7787189999999999;1.0;0.0344411;-0.760559;0.0264809;0.027601599999999997;-0.938716;-1.95573;-4.8588;-15.7405;-4.8588;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;0.0688822;-0.988727;0.0450176;;1970-01-01 00:00:00.616
596.0;597.0;0.0;418.93800000000005;294.375;8.3429;411.356;304.394;0.0;7.0;1.0;0.0249898;-1.6552900000000002;-1.9523;0.0620427;-1.69928;-1.92925;0.0;0.0;0.0;0.0;0.0;0.0;430.0;136.571;10.4747;433.024;141.187;0.0;40.0;1.0;-0.032796;-0.688716;-1.9656;-0.060792599999999995;-0.692758;-1.97607;0.580335;-0.143555;0.0944281;2.8494200000000003;1.75375;-0.7787189999999999;1.0;0.0344411;-0.760559;0.0264809;0.027601599999999997;-0.938716;-1.95573;-4.8588;-15.7405;-4.8588;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;0.0688822;-0.988727;0.0450176;;1970-01-01 00:00:00.627
597.0;598.0;0.0;422.125;290.375;8.30305;414.351;300.495;0.0;8.0;1.0;0.00595351;-1.6431;-1.9748;0.045215899999999996;-1.68242;-1.94292;-0.743517;0.837907;-0.512628;-2.9685900000000003;3.3454599999999997;-2.0467400000000002;428.57099999999997;136.0;10.3962;430.634;140.798;0.0;41.0;1.0;-0.0261868;-0.6916180000000001;-1.98194;-0.0504108;-0.692416;-1.97783;0.615618;-0.10596300000000002;0.07157960000000001;3.05704;1.92602;-0.539903;1.0;0.00232467;-0.740803;0.0277832;0.0428913;-0.9416180000000001;-1.9707;-12.8676;-1.9921799999999998;-12.8676;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;0.00464935;-0.963045;0.0472314;;1970-01-01 00:00:00.638
598.0;599.0;0.0;425.0;286.0;8.355739999999999;417.39300000000003;296.358;0.0;9.0;1.0;-0.011253299999999999;-1.61085;-1.97662;0.0282752;-1.66095;-1.9530299999999998;-0.803884;0.917062;-0.5414140000000001;-4.9907699999999995;5.668769999999999;-3.38971;426.0;135.0;10.3557;428.125;140.145;0.0;42.0;1.0;-0.013898599999999999;-0.690288;-1.99233;-0.0394572;-0.691778;-1.9821799999999998;0.638162;-0.0588659;0.0651726;3.03031;2.1443;-0.32624699999999995;1.0;-0.029307;-0.720662;0.030988099999999998;0.0575822;-0.9402879999999999;-1.9840200000000001;-14.2563;-0.315203;-14.2563;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;-0.058614;-0.936861;0.0526798;;1970-01-01 00:00:00.649
598.0;599.0;0.0;425.0;286.0;8.355739999999999;417.39300000000003;296.358;0.0;9.0;1.0;-0.011253299999999999;-1.61085;-1.97662;0.0282752;-1.66095;-1.9530299999999998;-0.803884;0.917062;-0.5414140000000001;-4.9907699999999995;5.668769999999999;-3.38971;426.0;135.0;10.3557;428.125;140.145;0.0;42.0;1.0;-0.013898599999999999;-0.690288;-1.99233;-0.0394572;-0.691778;-1.9821799999999998;0.638162;-0.0588659;0.0651726;3.03031;2.1443;-0.32624699999999995;1.0;-0.029307;-0.720662;0.030988099999999998;0.0575822;-0.9402879999999999;-1.9840200000000001;-14.2563;-0.315203;-14.2563;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;-0.058614;-0.936861;0.0526798;;1970-01-01 00:00:00.660
599.0;600.0;0.0;428.194;282.323;8.32046;420.55400000000003;292.248;0.0;10.0;1.0;-0.0304534;-1.59921;-1.99705;0.0106566;-1.6424299999999998;-1.9662400000000002;-0.8640639999999999;0.9880469999999999;-0.579625;-6.44436;7.34617;-4.34806;424.0;134.571;10.4971;425.715;139.484;0.0;43.0;1.0;-0.00420398;-0.679281;-1.9666;-0.028881200000000003;-0.688029;-1.9775;0.654572;-0.00496722;0.08773310000000001;2.83544;2.37683;-0.048144400000000004;1.0;-0.05943240000000001;-0.713147;-0.00722528;0.070089;-0.9292809999999999;-1.95901;-15.5563;0.9704229999999999;-15.5563;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.11886500000000001;-0.927091;-0.012283;;1970-01-01 00:00:00.671
600.0;601.0;0.0;431.0;278.0;8.34325;423.689;287.97900000000004;0.0;11.0;1.0;-0.047155199999999994;-1.57318;-2.00572;-0.00668695;-1.62165;-1.9780799999999998;-0.915465;1.05033;-0.614004;-7.521719999999999;8.60127;-5.06032;422.25;133.75;10.4731;423.459;138.696;0.0;44.0;1.0;0.00412437;-0.677565;-1.9732599999999998;-0.0189795;-0.6848890000000001;-1.97623;0.65966;0.041231800000000006;0.0943184;2.49035;2.52638;0.0635346;1.0;-0.0853877;-0.69409;-0.014817700000000001;0.0787007;-0.927565;-1.9632599999999998;-16.5861;2.35632;-16.5861;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016697999999999998;0.0;0.0;0.0;-0.170775;-0.902317;-0.025190099999999997;;1970-01-01 00:00:00.682
600.0;601.0;0.0;431.0;278.0;8.34325;423.689;287.97900000000004;0.0;11.0;1.0;-0.047155199999999994;-1.57318;-2.00572;-0.00668695;-1.62165;-1.9780799999999998;-0.915465;1.05033;-0.614004;-7.521719999999999;8.60127;-5.06032;422.25;133.75;10.4731;423.459;138.696;0.0;44.0;1.0;0.00412437;-0.677565;-1.9732599999999998;-0.0189795;-0.6848890000000001;-1.97623;0.65966;0.041231800000000006;0.0943184;2.49035;2.52638;0.0635346;1.0;-0.0853877;-0.69409;-0.014817700000000001;0.0787007;-0.927565;-1.9632599999999998;-16.5861;2.35632;-16.5861;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016697999999999998;0.0;0.0;0.0;-0.170775;-0.902317;-0.025190099999999997;;1970-01-01 00:00:00.693
601.0;602.0;0.0;434.0;274.0;8.38209;426.86199999999997;283.683;0.0;12.0;1.0;-0.0647962;-1.54595;-2.00943;-0.0241197;-1.59894;-1.98748;-0.9566969999999999;1.10605;-0.6403399999999999;-8.33278;9.576830000000001;-5.59284;421.2;132.4;10.4015;421.538;137.651;0.0;45.0;1.0;0.00918995;-0.6768029999999999;-1.99038;-0.0105287;-0.682463;-1.9804700000000002;0.644386;0.0727573;0.056898500000000005;1.96426;2.56705;-0.0782794;1.0;-0.106446;-0.67214;-0.00756657;0.08232669999999999;-0.926803;-1.9799200000000001;-17.2328;3.69775;-17.2328;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.21289299999999997;-0.873782;-0.0128632;;1970-01-01 00:00:00.704
602.0;603.0;0.0;436.914;269.829;8.35697;430.039;279.316;0.0;13.0;1.0;-0.0823922;-1.52973;-2.02908;-0.0416015;-1.57818;-1.99996;-0.9878309999999999;1.1471200000000001;-0.666518;-8.943719999999999;10.3261;-6.01687;420.0;131.0;10.3836;419.815;136.407;0.0;46.0;1.0;0.014972599999999999;-0.672335;-1.99748;-0.00287829;-0.679425;-1.98558;0.617862;0.0968881;-0.00383184;1.32839;2.5002299999999997;-0.439283;1.0;-0.126916;-0.655845;-0.00868976;0.085315;-0.922335;-1.99127;-17.6655;4.68881;-17.6655;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;-0.253833;-0.852598;-0.0147726;;1970-01-01 00:00:00.715
603.0;604.0;0.0;440.05699999999996;265.543;8.38879;433.288;274.86;0.0;14.0;1.0;-0.100775;-1.50258;-2.03531;-0.0593534;-1.5555;-2.01057;-1.01021;1.19503;-0.6700010000000001;-6.431019999999999;7.6215399999999995;-4.23845;418.0;130.5;10.4625;417.983;135.308;0.0;47.0;1.0;0.0243984;-0.665263;-1.9837099999999999;0.00530472;-0.675176;-1.98502;0.593168;0.12696400000000002;-0.030998900000000003;0.7074;2.43013;-0.673127;1.0;-0.149606;-0.6402359999999999;-0.0264454;0.0902531;-0.9152629999999999;-1.98412;-18.0746;5.77456;-18.0746;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.299213;-0.832306;-0.044957199999999996;;1970-01-01 00:00:00.726
603.0;604.0;0.0;440.05699999999996;265.543;8.38879;433.288;274.86;0.0;14.0;1.0;-0.100775;-1.50258;-2.03531;-0.0593534;-1.5555;-2.01057;-1.01021;1.19503;-0.6700010000000001;-6.431019999999999;7.6215399999999995;-4.23845;418.0;130.5;10.4625;417.983;135.308;0.0;47.0;1.0;0.0243984;-0.665263;-1.9837099999999999;0.00530472;-0.675176;-1.98502;0.593168;0.12696400000000002;-0.030998900000000003;0.7074;2.43013;-0.673127;1.0;-0.149606;-0.6402359999999999;-0.0264454;0.0902531;-0.9152629999999999;-1.98412;-18.0746;5.77456;-18.0746;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.299213;-0.832306;-0.044957199999999996;;1970-01-01 00:00:00.737
604.0;605.0;0.0;442.649;261.405;8.37682;436.43;270.379;0.0;15.0;1.0;-0.116356;-1.4840799999999998;-2.0516799999999997;-0.07645419999999999;-1.53407;-2.0229;-1.02427;1.2236;-0.68096;-4.73853;5.7968;-3.10023;417.0;129.0;10.4039;416.39099999999996;134.001;0.0;48.0;1.0;0.0293322;-0.662987;-1.99882;0.012513;-0.67152;-1.9891599999999998;0.563398;0.15706099999999998;-0.0464695;0.125936;2.32019;-0.849621;1.0;-0.16778900000000002;-0.621085;-0.020833;0.09133519999999999;-0.9129870000000001;-2.0020700000000002;-18.2708;6.6256699999999995;-18.2708;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;-0.335579;-0.807411;-0.0354161;;1970-01-01 00:00:00.748
605.0;606.0;0.0;445.027;257.189;8.42488;439.431;265.855;0.0;16.0;1.0;-0.129779;-1.45469;-2.05361;-0.09245160000000001;-1.51026;-2.03211;-1.02623;1.26186;-0.671597;-3.4906099999999998;4.5713;-2.2273400000000003;416.333;127.667;10.3619;415.08;132.599;0.0;49.0;1.0;0.0326615;-0.660295;-2.01043;0.018557499999999998;-0.6681520000000001;-1.99554;0.527443;0.173595;-0.0998935;-0.432014;2.10505;-1.25889;1.0;-0.182132;-0.599964;-0.0169785;0.0896807;-0.9102950000000001;-2.01513;-18.2205;7.6719;-18.2205;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016697;0.0;0.0;0.0;-0.364265;-0.779953;-0.0288635;;1970-01-01 00:00:00.759
605.0;606.0;0.0;445.027;257.189;8.42488;439.431;265.855;0.0;16.0;1.0;-0.129779;-1.45469;-2.05361;-0.09245160000000001;-1.51026;-2.03211;-1.02623;1.26186;-0.671597;-3.4906099999999998;4.5713;-2.2273400000000003;416.333;127.667;10.3619;415.08;132.599;0.0;49.0;1.0;0.0326615;-0.660295;-2.01043;0.018557499999999998;-0.6681520000000001;-1.99554;0.527443;0.173595;-0.0998935;-0.432014;2.10505;-1.25889;1.0;-0.182132;-0.599964;-0.0169785;0.0896807;-0.9102950000000001;-2.01513;-18.2205;7.6719;-18.2205;696.9019999999999;650.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016697;0.0;0.0;0.0;-0.364265;-0.779953;-0.0288635;;1970-01-01 00:00:00.770
606.0;607.0;0.0;447.158;253.053;8.44545;442.255;261.32099999999997;0.0;17.0;1.0;-0.14205299999999998;-1.43068;-2.06196;-0.107332;-1.4863899999999999;-2.04107;-1.01758;1.29719;-0.654443;-2.5020700000000002;3.7284300000000004;-1.49787;415.0;127.0;10.3052;413.76;131.343;0.0;50.0;1.0;0.0392975;-0.661225;-2.02326;0.0247795;-0.6660739999999999;-2.00386;0.49118;0.17928;-0.170233;-0.9318870000000001;1.8142;-1.8115900000000003;1.0;-0.14662999999999998;-0.825161;-0.0178106;0.0392975;-0.661225;-2.02326;-16.5274;-8.80771;-16.5274;696.9019999999999;1820.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;-0.293259;-1.07271;-0.030277999999999996;;1970-01-01 00:00:00.781
607.0;608.0;0.0;449.35;249.35;8.45588;444.966;256.91;0.0;18.0;1.0;-0.154814;-1.4106100000000001;-2.07135;-0.121577;-1.46365;-2.05015;-0.999659;1.3184799999999999;-0.642877;-1.67278;3.0852;-0.908849;414.667;126.667;10.4333;412.754;130.304;0.0;51.0;1.0;0.0404091;-0.651766;-1.99927;0.029468400000000002;-0.661782;-2.00248;0.454401;0.190142;-0.190004;-1.3176700000000001;1.5572;-2.07274;1.0;-0.161986;-0.811887;-0.050880400000000006;0.0404091;-0.651766;-1.99927;-16.6185;-8.09517;-16.6185;696.9019999999999;1820.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.323972;-1.05545;-0.0864967;;1970-01-01 00:00:00.792
607.0;608.0;0.0;449.35;249.35;8.45588;444.966;256.91;0.0;18.0;1.0;-0.154814;-1.4106100000000001;-2.07135;-0.121577;-1.46365;-2.05015;-0.999659;1.3184799999999999;-0.642877;-1.67278;3.0852;-0.908849;414.667;126.667;10.4333;412.754;130.304;0.0;51.0;1.0;0.0404091;-0.651766;-1.99927;0.029468400000000002;-0.661782;-2.00248;0.454401;0.190142;-0.190004;-1.3176700000000001;1.5572;-2.07274;1.0;-0.161986;-0.811887;-0.050880400000000006;0.0404091;-0.651766;-1.99927;-16.6185;-8.09517;-16.6185;696.9019999999999;1820.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.323972;-1.05545;-0.0864967;;1970-01-01 00:00:00.803
608.0;609.0;0.0;451.31699999999995;245.56099999999998;8.47343;447.526;252.563;0.0;19.0;1.0;-0.166077;-1.389;-2.07925;-0.134927;-1.44126;-2.05888;-0.97241;1.3377700000000001;-0.620974;-0.9420930000000001;2.6122900000000002;-0.363467;414.0;125.0;10.3974;411.86800000000005;129.0;0.0;52.0;1.0;0.0437481;-0.6473180000000001;-2.01055;0.033752300000000006;-0.657443;-2.0049;0.418893;0.201852;-0.191156;-1.58501;1.3534;-1.9915599999999998;1.0;-0.178675;-0.79394;-0.0483344;0.0437481;-0.6473180000000001;-2.01055;-16.6832;-7.3407800000000005;-16.6832;696.9019999999999;1820.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0166978;0.0;0.0;0.0;-0.35735;-1.0321200000000001;-0.0821684;;1970-01-01 00:00:00.814
609.0;610.0;0.0;453.209;241.86;8.48908;449.95099999999996;248.292;0.0;20.0;1.0;-0.176894;-1.36822;-2.0873;-0.147517;-1.41935;-2.0674099999999997;-0.935451;1.34627;-0.599534;-0.266786;2.17121;0.0632674;414.667;123.333;10.3772;411.494;127.508;0.0;53.0;1.0;0.040627699999999996;-0.6418659999999999;-2.01884;0.0358149;-0.65277;-2.00908;0.373151;0.210573;-0.21078200000000002;-1.82945;1.14586;-1.91274;1.0;-0.188145;-0.7774800000000001;-0.048563999999999996;0.040627699999999996;-0.6418659999999999;-2.01884;-16.4055;-6.8093699999999995;-16.4055;696.9019999999999;1820.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.376289;-1.01072;-0.0825587;;1970-01-01 00:00:00.825
609.0;610.0;0.0;453.209;241.86;8.48908;449.95099999999996;248.292;0.0;20.0;1.0;-0.176894;-1.36822;-2.0873;-0.147517;-1.41935;-2.0674099999999997;-0.935451;1.34627;-0.599534;-0.266786;2.17121;0.0632674;414.667;123.333;10.3772;411.494;127.508;0.0;53.0;1.0;0.040627699999999996;-0.6418659999999999;-2.01884;0.0358149;-0.65277;-2.00908;0.373151;0.210573;-0.21078200000000002;-1.82945;1.14586;-1.91274;1.0;-0.188145;-0.7774800000000001;-0.048563999999999996;0.040627699999999996;-0.6418659999999999;-2.01884;-16.4055;-6.8093699999999995;-16.4055;696.9019999999999;1820.0;847.0;888.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.016696799999999998;0.0;0.0;0.0;-0.376289;-1.01072;-0.0825587;;1970-01-01 00:00:00.836
