ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; dtrkr_state;imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; trkrs_state;interceptor_state;hunt_vol_check;nav_state;valid; flight_mode;target_pos_x; target_pos_y; target_pos_z; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch;dt; heading; Sheading;
2759;2762;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;334.5;206;7.83747;335.96;206.956;0;20;1;0.571;-0.40102;-2.3482;0.598139;-0.37342;-2.40743;-0.765745;-0.771975;1.14559;1.45959;0.492877;0.340343;2;4;5;5;0;3;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1824;3;0;0;0.000221519;0; 
2760;2763;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;337;209;7.9471;337.685;210.409;0;21;1;0.547407;-0.39775;-2.30487;0.582919;-0.38072;-2.37666;-0.788789;-0.698269;1.29863;1.1414;1.01512;1.73696;2;4;1;7;0;6;0;0;0;675;618;1062;1227;1024;224;1024;1024;1024;1824;3;0;0;0.000221519;0; 
2761;2764;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;338.667;213.333;7.81653;339.405;214.171;0;22;1;0.545899;-0.44283;-2.32733;0.571813;-0.39935;-2.36186;-0.783233;-0.705181;1.32318;0.860503;1.2794;2.64077;4;4;5;7;0;6;0;0;0;675;618;1061;1258;1024;224;1024;1024;1024;1824;3;0;0;2.8026E-45;0; 
2762;2765;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;340;216;8.21285;341.015;217.624;0;23;1;0.511446;-0.38884;-2.20562;0.553703;-0.3962;-2.31499;-0.805749;-0.631582;1.4688;0.52412;1.67182;3.63625;4;4;1;7;0;6;0.511446;-1.43884;-2.20562;675;618;1097;1115;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2763;2766;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;343;221;8.18404;343.077;221.596;0;24;1;0.494933;-0.41842;-2.19569;0.536072;-0.40286;-2.2792;-0.832345;-0.581155;1.58203;0.11557;2.09011;4.56915;4;4;1;7;0;6;0.494933;-1.46842;-2.19569;675;618;1116;1092;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2764;2767;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;343.333;222.667;8.27984;344.615;224.88;0;25;1;0.487196;-0.41078;-2.16446;0.521409;-0.40524;-2.24478;-0.852205;-0.522952;1.69998;-0.235107;2.38297;5.26008;4;4;1;7;0;6;0.487196;-1.46078;-2.16446;675;618;1121;1044;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2765;2768;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;346;227;8.30022;346.517;228.513;0;26;1;0.46995;-0.42869;-2.14403;0.505972;-0.41228;-2.21455;-0.879321;-0.468907;1.79008;-0.594538;2.63984;5.72932;4;5;1;7;0;7;0.46995;-1.47869;-2.14403;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2766;2769;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;348;230;8.40825;348.469;231.974;0;27;1;0.452029;-0.42551;-2.10615;0.489789;-0.41624;-2.18203;-0.899437;-0.42319;1.85116;-0.798512;2.68222;5.64367;4;5;1;7;0;7;0.452029;-1.37551;-2.10615;675;1824;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2767;2770;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;351;233;8.38442;350.777;235.308;0;28;1;0.435439;-0.44398;-2.10178;0.473484;-0.42457;-2.15795;-0.932265;-0.354589;1.92483;-1.07415;3.00915;5.78843;4;5;1;7;0;7;0.435439;-1.39398;-2.10178;675;1824;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2768;2771;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;353;236;8.40521;353.021;238.551;0;29;1;0.422475;-0.45506;-2.08624;0.458181;-0.43372;-2.13644;-0.940752;-0.362556;1.86778;-1.18352;2.87963;5.06609;4;5;1;7;0;7;0.422475;-1.40506;-2.08624;675;1824;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2769;2772;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;356;240;8.45923;355.538;242.044;0;30;1;0.40206;-0.46534;-2.05923;0.441345;-0.4432;-2.11328;-0.942671;-0.3786;1.78314;-1.15061;2.53652;3.84263;4;5;1;7;0;7;0.40206;-1.41534;-2.05923;675;1824;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2770;2773;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;358.8;244.4;8.45763;358.186;245.847;0;31;1;0.385597;-0.48679;-2.04455;0.42462;-0.45628;-2.09266;-0.952055;-0.430949;1.67724;-1.08904;1.88926;2.21479;4;5;1;7;0;7;0.385597;-1.43679;-2.04455;675;1824;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2771;2774;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;363;248;8.49917;361.375;249.618;0;32;1;0.359025;-0.49701;-2.0223;0.404942;-0.4685;-2.07155;-0.974617;-0.48305;1.57731;-1.03392;1.07708;0.479315;4;5;1;7;0;8;0.359025;-1.44701;-2.0223;675;1824;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2772;2775;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;364.8;250.4;8.51579;364.187;252.981;0;33;1;0.347765;-0.50566;-2.01019;0.387789;-0.47965;-2.05314;-0.992027;-0.542978;1.46099;-0.990032;0.167972;-1.27021;4;5;1;7;0;8;0.347765;-1.45566;-2.01019;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2773;2776;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;370;252.571;8.53039;367.809;255.975;0;34;1;0.316717;-0.51353;-1.99938;0.366467;-0.48981;-2.03702;-1.0225;-0.586298;1.35947;-0.954311;-0.824365;-3.01944;4;5;1;7;0;8;0.316717;-1.46353;-1.99938;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2774;2777;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;374;255;8.33365;371.633;258.784;0;35;1;0.300215;-0.55995;-2.03814;0.346591;-0.51085;-2.03735;-1.05905;-0.659765;1.21131;-1.04491;-1.68129;-4.43276;4;5;1;7;0;8;0.300215;-1.50995;-2.03814;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2775;2778;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;380;256.571;8.29567;376.237;261.183;0;36;1;0.265457;-0.57457;-2.04199;0.322251;-0.52997;-2.03874;-1.11093;-0.742286;1.02438;-1.29877;-2.46087;-5.6892;4;5;1;7;0;8;0.265457;-1.52457;-2.04199;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2776;2779;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;385;257;8.53218;381.084;262.924;0;37;1;0.228823;-0.53435;-1.98393;0.294223;-0.53128;-2.0223;-1.1872;-0.744847;0.895551;-1.71813;-2.72983;-6.53459;4;5;1;7;0;8;0.228823;-1.48435;-1.98393;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2777;2780;2019/11/20 17:01:01;0;-1;-1;-1;-1;-1;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;391;257;8.4108;386.42;264.051;0;38;1;0.196487;-0.55578;-2.01256;0.264902;-0.53863;-2.01938;-1.27146;-0.726931;0.745638;-2.21608;-2.61164;-7.24137;4;5;1;7;0;9;0.196487;-1.50578;-2.01256;675;618;1143;1012;1024;224;1024;1024;1024;1824;3;0;0;0;0; 
2778;2781;2019/11/20 17:01:01;0;360.645;333.548;8.37402;360.645;333.548;0;1;1;0.378439;-1.88453;-1.75672;0.378439;-1.88453;-1.75672;0;0;0;0;0;0;5;397;257;8.31181;392.107;264.736;0;39;1;0.162765;-0.57371;-2.03653;0.234261;-0.54916;-2.02453;-1.37587;-0.713686;0.561648;-2.86221;-2.24857;-7.93566;4;5;1;7;1;17;0.162765;-1.52371;-2.03653;675;618;1024;1024;1024;224;1024;1024;1024;1824;3;0;46.439;0;0; 
2779;2782;2019/11/20 17:01:01;0;363.636;325.309;8.39663;360.917;332.799;0;2;1;0.359623;-1.83951;-1.78041;0.372794;-1.87103;-1.76383;0;0;0;0;0;0;5;404;255.5;7.72011;398.359;264.625;0;40;1;0.129943;-0.68258;-2.19825;0.202965;-0.58918;-2.07664;-1.47834;-0.824973;0.178771;-3.53734;-2.3021;-9.47561;4;5;5;7;1;18;0.162765;-1.52371;-2.03653;675;722;1098;1053;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2780;2783;2019/11/20 17:01:01;0;365.491;321.309;8.46177;361.652;330.952;0;3;1;0.345906;-1.80611;-1.78039;0.364728;-1.85155;-1.7688;0;0;0;0;0;0;5;408;255;8.11297;404.059;264.262;0;41;1;0.0990197;-0.60102;-2.09358;0.171782;-0.59273;-2.08172;-1.58497;-0.821914;-0.0698995;-4.22224;-2.02868;-10.8009;4;5;5;7;1;18;0.162765;-1.52371;-2.03653;675;576;1032;1071;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2781;2784;2019/11/20 17:01:01;0;367.273;317.309;8.4721;362.822;328.113;0;4;1;0.334977;-1.78468;-1.79189;0.355803;-1.83149;-1.77572;0;0;0;0;0;0;5;414;253.5;7.89362;409.988;263.402;0;42;1;0.0637985;-0.63638;-2.15726;0.139387;-0.60583;-2.10439;-1.6811;-0.796037;-0.304026;-4.80986;-1.43182;-11.7844;4;5;5;11;1;18;0.162765;-1.52371;-2.03653;495;549;990;1053;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2782;2785;2019/11/20 17:01:01;0;369.259;313.444;8.48844;364.355;324.619;0;5;1;0.322641;-1.76271;-1.80162;0.345854;-1.81086;-1.78349;0;0;0;0;0;0;5;419;251;7.79283;415.76;261.87;0;43;1;0.0325703;-0.64384;-2.19445;0.107342;-0.61723;-2.13141;-1.7548;-0.820778;-0.618027;-5.15214;-1.16226;-13.1138;4;5;5;11;1;18;0.0325703;-1.59384;-2.19445;495;786;1596;1201;1024;224;1024;1024;1024;1824;3;0;0.0167002;0;0; 
2783;2786;2019/11/20 17:01:01;0;371.444;309.556;8.51353;366.176;320.747;0;6;1;0.308867;-1.73892;-1.80954;0.334758;-1.78928;-1.79131;0;0;0;0;0;0;5;424;249;7.62477;421.411;260.015;0;44;1;0.000528467;-0.66829;-2.25041;0.0752978;-0.63255;-2.16711;-1.8099;-0.867443;-0.960639;-5.24107;-1.25836;-14.6808;4;5;5;11;1;18;0.000528467;-1.61829;-2.25041;495;691;1589;1239;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2784;2787;2019/11/20 17:01:01;0;373.455;305.236;8.51657;368.136;316.569;0;7;1;0.296967;-1.71765;-1.82358;0.323421;-1.76779;-1.80099;0;0;0;0;0;0;5;428.4;245.2;7.5665;426.777;257.361;0;45;1;-0.028518;-0.66031;-2.28229;0.0441531;-0.64088;-2.20166;-1.84497;-0.886674;-1.28362;-5.01757;-1.44569;-16.1759;4;5;5;11;1;18;-0.028518;-1.61031;-2.28229;495;613;1538;1207;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2785;2788;2019/11/20 17:01:01;0;376.267;300.667;8.55279;370.394;312.142;0;8;1;0.279283;-1.68863;-1.83132;0.310179;-1.74404;-1.81009;-0.62499;1.2675;-0.461735;-2.86384;4.5769;-0.361665;5;432;242;7.79477;431.677;254.326;0;46;1;-0.0507555;-0.59644;-2.22734;0.0156805;-0.62754;-2.20936;-1.85473;-0.685165;-1.30008;-4.51335;-0.309219;-15.61;4;5;5;11;1;18;-0.0507555;-1.54644;-2.22734;495;708;1298;1044;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2786;2789;2019/11/20 17:01:01;0;378.769;295.846;8.57879;372.782;307.485;0;9;1;0.263863;-1.66063;-1.84204;0.296285;-1.71902;-1.81967;-0.648261;1.28965;-0.480175;-2.37778;3.2383;-0.946325;5;436.571;238;7.8872;436.546;250.77;0;47;1;-0.079116;-0.55767;-2.21592;-0.0127584;-0.60658;-2.21133;-1.84964;-0.466386;-1.29751;-3.76474;1.23395;-14.2674;4;5;5;11;1;18;-0.079116;-1.50767;-2.21592;495;741;1268;1030;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2787;2790;2019/11/20 17:01:01;0;381.616;291.014;8.6602;375.358;302.664;0;10;1;0.244959;-1.62231;-1.84088;0.280887;-1.69001;-1.82604;-0.688066;1.33868;-0.488985;-2.0396;2.49082;-0.863564;5;441;235;7.69531;441.341;247.164;0;48;1;-0.109839;-0.57939;-2.28246;-0.0418825;-0.59842;-2.23267;-1.83352;-0.25027;-1.2907;-2.86739;2.91941;-12.4998;4;5;5;11;1;18;-0.109839;-1.52939;-2.28246;495;544;1484;1211;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2788;2791;2019/11/20 17:01:01;0;384.478;286.597;8.81012;378.077;297.843;0;11;1;0.224566;-1.57429;-1.82407;0.263991;-1.65529;-1.82545;-0.739697;1.42433;-0.460903;-1.79867;2.24837;-0.500997;5;445;233;7.72569;445.945;243.85;0;49;1;-0.135272;-0.56284;-2.28098;-0.0698994;-0.58775;-2.24716;-1.80778;-0.0324464;-1.23661;-1.93197;4.89922;-9.96971;4;5;5;11;1;18;-0.135272;-1.51284;-2.28098;495;511;1502;1232;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2789;2792;2019/11/20 17:01:01;0;387.25;282.156;8.93729;380.878;293.013;0;12;1;0.205874;-1.53166;-1.81251;0.246556;-1.6182;-1.82157;-0.795985;1.53764;-0.397357;-1.60391;2.32765;-0.0187801;5;450.667;229.333;7.97652;450.939;240.227;0;50;1;-0.166509;-0.49655;-2.22257;-0.0988822;-0.56039;-2.23978;-1.78012;0.268642;-1.03214;-1.04029;7.47559;-6.26732;4;5;5;11;1;18;-0.166509;-1.44655;-2.22257;495;654;1311;1044;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2790;2793;2019/11/20 17:01:01;0;390.508;276.921;9.04391;383.882;287.946;0;13;1;0.18545;-1.49004;-1.8079;0.228224;-1.57975;-1.81747;-0.857684;1.67336;-0.304205;-1.6758;2.94003;1.08908;5;453.667;228.333;7.69105;455.363;237.239;0;51;1;-0.192175;-0.54495;-2.30882;-0.12687;-0.55576;-2.2605;-1.75092;0.501037;-0.854196;-0.248669;10.0261;-2.04584;4;5;5;11;1;18;-0.192175;-1.49495;-2.30882;495;556;1545;1369;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2791;2794;2019/11/20 17:01:01;0;394.459;272.754;9.08692;387.239;283.01;0;14;1;0.162851;-1.46432;-1.81262;0.208612;-1.54512;-1.81601;-0.920139;1.79824;-0.206171;-2.18393;3.8831;1.67384;5;458;226;8.02018;459.796;234.294;0;52;1;-0.211281;-0.47176;-2.2225;-0.152193;-0.53056;-2.2491;-1.72082;0.687861;-0.671163;0.385465;11.4977;1.28358;4;5;5;11;1;18;-0.211281;-1.42176;-2.2225;495;638;1231;1007;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2792;2795;2019/11/20 17:01:01;0;398.467;268.233;9.17873;390.879;278.066;0;15;1;0.139409;-1.42962;-1.80875;0.187851;-1.51047;-1.81383;-0.985026;1.91161;-0.100377;-2.65496;4.81318;2.52073;5;463.333;225.333;7.69765;464.552;231.919;0;53;1;-0.254747;-0.5278;-2.31813;-0.182959;-0.52973;-2.26981;-1.71206;0.719556;-0.636179;0.780598;11.6338;3.41066;4;5;5;11;1;18;-0.254747;-1.4778;-2.31813;495;577;1566;1331;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2793;2796;2019/11/20 17:01:01;0;403.267;263.567;9.23874;394.962;273.07;0;16;1;0.112549;-1.39977;-1.81162;0.16526;-1.47726;-1.81317;-1.05268;1.99639;-0.0088512;-3.04877;5.51396;3.42947;5;469;227;7.65259;469.649;230.709;0;54;1;-0.29324;-0.54537;-2.32547;-0.216043;-0.53442;-2.28651;-1.72261;0.687271;-0.596665;0.911198;10.7236;4.81746;4;5;5;11;1;18;-0.29324;-1.49537;-2.32547;495;589;1607;1264;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2794;2797;2019/11/20 17:01:01;0;408.14;259.649;9.24934;399.397;268.257;0;17;1;0.0860961;-1.38092;-1.82181;0.141511;-1.44836;-1.81576;-1.12063;2.02405;0.0333594;-3.35023;5.70288;4.03113;5;474;229;8.13439;474.776;230.455;0;55;1;-0.306578;-0.46681;-2.18062;-0.243204;-0.51414;-2.25474;-1.72552;0.706264;-0.388251;0.875173;9.38362;6.27773;4;5;5;11;1;18;-0.306578;-1.41681;-2.18062;495;660;1190;882;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2795;2798;2019/11/20 17:01:01;0;413.088;255.053;9.24782;404.116;263.377;0;18;1;0.0593844;-1.36092;-1.8365;0.116873;-1.42213;-1.82198;-1.19016;1.99731;0.0183412;-3.58398;5.25703;4.07844;5;478;230;8.11874;479.604;230.577;0;56;1;-0.331783;-0.47456;-2.18125;-0.269778;-0.50226;-2.23269;-1.71765;0.655837;-0.204643;0.774538;7.17613;7.0706;4;5;5;11;1;18;-0.331783;-1.42456;-2.18125;495;518;1312;900;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2796;2799;2019/11/20 17:01:01;0;418.632;250.912;9.27542;409.222;258.584;0;19;1;0.0293485;-1.33869;-1.84396;0.0906157;-1.3971;-1.82858;-1.26353;1.92768;-0.033366;-3.77081;4.16963;3.52845;5;484;235;7.992;484.851;232.248;0;57;1;-0.374549;-0.52262;-2.19773;-0.301209;-0.50837;-2.22221;-1.72667;0.58271;0.0301001;0.561527;4.63177;7.7731;4;5;5;11;1;18;-0.374549;-1.47262;-2.19773;495;530;1656;1029;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2797;2800;2019/11/20 17:01:01;0;424.407;246.814;9.31634;414.684;253.87;0;20;1;-0.00174871;-1.3149;-1.8486;0.0629064;-1.37244;-1.83459;-1.33988;1.84609;-0.0941808;-3.93839;2.69281;2.56421;5;487.75;238.25;8.25258;489.682;234.485;0;58;1;-0.385423;-0.49215;-2.11693;-0.326473;-0.5035;-2.19062;-1.73185;0.457647;0.251531;0.292872;1.85988;8.34792;4;5;5;11;1;18;-0.385423;-1.44215;-2.11693;495;448;1291;703;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2798;2801;2019/11/20 17:01:01;0;430.517;242.966;9.30789;420.507;249.29;0;21;1;-0.0345463;-1.29927;-1.86225;0.0336706;-1.35049;-1.84289;-1.41953;1.74642;-0.172509;-4.09787;0.956144;1.25053;5;492.4;242.8;8.0968;494.495;237.543;0;59;1;-0.421529;-0.54277;-2.14139;-0.35499;-0.51529;-2.17585;-1.72598;0.332269;0.526046;0.120128;-0.430395;9.64918;4;5;5;11;1;18;-0.421529;-1.49277;-2.14139;495;524;1664;937;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2799;2802;2019/11/20 17:01:01;0;436.847;239.051;9.32308;426.662;244.792;0;22;1;-0.0684101;-1.28006;-1.87137;0.00304636;-1.32936;-1.85143;-1.49939;1.63839;-0.256273;-4.24231;-0.855702;-0.237567;5;497;249;8.1119;499.278;241.72;0;60;1;-0.449074;-0.57111;-2.11528;-0.383215;-0.53203;-2.15768;-1.70306;0.208906;0.829997;0.15014;-2.16821;11.4858;4;5;5;11;1;18;-0.449074;-1.52111;-2.11528;495;559;1631;791;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2800;2803;2019/11/20 17:01:02;0;444.138;236.034;9.32892;433.352;240.631;0;23;1;-0.107408;-1.26609;-1.87956;-0.0300901;-1.31038;-1.85987;-1.58479;1.53396;-0.329878;-4.39862;-2.47023;-1.59284;5;501;253;8.25269;503.847;245.999;0;61;1;-0.465626;-0.56489;-2.06515;-0.407939;-0.54189;-2.12992;-1.67957;0.0145413;0.99636;0.273548;-4.06277;12.4198;4;5;5;11;1;18;-0.465626;-1.51489;-2.06515;495;428;1105;393;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2801;2804;2019/11/20 17:01:02;0;450.75;232.786;9.28114;440.221;236.648;0;24;1;-0.143552;-1.25836;-1.89938;-0.0641286;-1.29477;-1.87172;-1.67356;1.42886;-0.396518;-4.56923;-3.75176;-2.61212;5;508;256;8.29408;509.215;250.027;0;62;1;-0.505465;-0.57206;-2.04438;-0.437197;-0.55094;-2.10426;-1.6762;-0.185626;1.11062;0.329626;-5.79738;12.7034;4;5;5;11;1;18;-0.505465;-1.52206;-2.04438;495;432;1456;615;1024;224;1024;1024;1024;1824;3;0;0.0166968;0;0; 
2802;2805;2019/11/20 17:01:02;0;458.621;230.034;9.25038;447.605;232.951;0;25;1;-0.186535;-1.25044;-1.9143;-0.100851;-1.28147;-1.8845;-1.7686;1.31898;-0.46118;-4.75816;-4.68141;-3.27541;5;513;259;8.42717;514.523;253.867;0;63;1;-0.527123;-0.56251;-2.00178;-0.464174;-0.55441;-2.07352;-1.65639;-0.29521;1.26005;0.478387;-6.98371;12.5328;4;5;5;11;1;18;-0.527123;-1.51251;-2.00178;495;446;1047;626;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2803;2806;2019/11/20 17:01:02;0;466.235;227.059;9.22716;455.283;229.398;0;26;1;-0.228231;-1.24045;-1.92846;-0.139065;-1.26917;-1.89769;-1.86757;1.20373;-0.528649;-4.96183;-5.3736;-3.69995;5;519.667;261.667;8.30072;520.317;257.457;0;64;1;-0.575276;-0.59863;-2.02297;-0.497505;-0.56768;-2.05835;-1.67672;-0.433358;1.28415;0.507188;-7.74775;11.6426;4;5;5;11;1;18;-0.575276;-1.54863;-2.02297;495;465;1617;780;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2804;2807;2019/11/20 17:01:02;0;474.125;224.917;9.17288;463.255;226.211;0;27;1;-0.27255;-1.23829;-1.94663;-0.17911;-1.2599;-1.91237;-1.97012;1.08392;-0.594619;-5.17545;-5.86935;-3.90533;5;524;263;8.03203;525.717;260.436;0;65;1;-0.621472;-0.6572;-2.08584;-0.534695;-0.59453;-2.0666;-1.72354;-0.576432;1.20671;0.314064;-8.27683;9.70328;4;5;5;11;1;18;-0.621472;-1.6072;-2.08584;495;613;1636;1243;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2805;2808;2019/11/20 17:01:02;0;482.227;223.227;9.08055;471.502;223.434;0;28;1;-0.319897;-1.2433;-1.97181;-0.221346;-1.25492;-1.9302;-2.07801;0.947549;-0.67128;-5.41551;-6.27995;-4.0002;5;529.333;264.667;7.91304;531.147;263.073;0;66;1;-0.664488;-0.68994;-2.11111;-0.573633;-0.62316;-2.07995;-1.79441;-0.709684;1.03437;-0.176291;-8.63376;6.63799;4;5;5;11;1;18;-0.664488;-1.63994;-2.11111;495;557;1648;1205;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2806;2809;2019/11/20 17:01:02;0;490.19;221.238;9.11282;479.898;220.865;0;29;1;-0.362419;-1.23001;-1.97115;-0.263668;-1.24745;-1.94249;-2.17941;0.819781;-0.732627;-5.62347;-6.61947;-4.00818;5;534;265;7.87688;536.384;265.035;0;67;1;-0.697136;-0.69919;-2.11958;-0.610684;-0.64597;-2.09184;-1.88615;-0.841351;0.772684;-0.930568;-8.59759;3.08972;4;5;5;11;1;18;-0.697136;-1.64919;-2.11958;495;508;1599;1327;1024;224;1024;1024;1024;1824;3;0;0.0166975;0;0; 
2807;2810;2019/11/20 17:01:02;0;498.308;219.949;9.04624;488.444;218.668;0;30;1;-0.409913;-1.23326;-1.98978;-0.307542;-1.24319;-1.95668;-2.27953;0.697804;-0.77877;-5.79354;-6.8906;-3.93113;5;538;265;7.95681;541.266;266.397;0;68;1;-0.715246;-0.68262;-2.09828;-0.642053;-0.65696;-2.09377;-1.94962;-0.928125;0.505483;-1.65004;-8.12314;-0.562324;4;5;5;11;1;18;-0.715246;-1.63262;-2.09828;495;408;717;876;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
2808;2811;2019/11/20 17:01:02;0;507.268;219.463;8.94604;497.357;216.996;0;31;1;-0.464542;-1.24487;-2.01364;-0.354642;-1.2437;-1.97377;-2.38103;0.569505;-0.823686;-5.92136;-7.12679;-3.80606;5;541;265;7.49358;545.57;267.324;0;69;1;-0.779461;-0.78355;-2.22799;-0.683275;-0.69494;-2.13404;-2.04458;-1.11795;0.0616437;-2.53994;-8.15885;-5.12228;4;5;5;11;1;18;-0.779461;-1.73355;-2.22799;495;685;1364;1578;1024;224;1024;1024;1024;1824;3;0;0.0166978;0;0; 
2809;2812;2019/11/20 17:01:02;0;516.791;219.209;8.96913;506.703;215.778;0;32;1;-0.516386;-1.24051;-2.00928;-0.403165;-1.24274;-1.98442;-2.48309;0.447209;-0.840516;-6.01041;-7.29663;-3.52883;5;543;265;7.44063;549.135;267.936;0;70;1;-0.798437;-0.79588;-2.24385;-0.717824;-0.72522;-2.16698;-2.10642;-1.29979;-0.39673;-3.23963;-8.35474;-9.78462;4;5;5;11;1;18;-0.798437;-1.74588;-2.24385;495;573;674;1571;1024;224;1024;1024;1024;1824;3;0;0.0166965;0;0; 
