ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; valid; posErrX; posErrY; posErrZ; velX; velY; velZ; accX; accY; accZ; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch; throttleP; throttleI; throttleD; dt; dx; dy; dz; velx_sp; vely_sp; velz_sp;
1228;1231;2019/07/17 13:12:39;0;388.72;231.28;7.82223;384.649;236.082;0;172;1;0.219417;-1.37894;-2.33203;0.21103;-1.38436;-2.33233;0.210767;-0.313197;-0.180976;-0.733208;1.91779;-3.43955;452;145;7.79935;446.085;144.972;0;279;1;-0.1848;-0.914283;-2.63048;-0.159126;-0.903678;-2.56325;-0.287742;0.216087;-0.42185;-3.81672;-0.414171;0.28022;1;0.395831;-0.470077;0.298143;-0.1848;-0.914283;-2.63048;15.6232;-14.7148;15.6232;1000;1314;1575;1237;1024;930;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.791662;-0.611099;0.506843; 
1229;1232;2019/07/17 13:12:39;0;388;230.769;7.75681;384.21;235.508;0;173;1;0.2259;-1.38778;-2.35343;0.215491;-1.38539;-2.33866;0.219802;-0.269908;-0.229497;-0.434577;1.96663;-3.40746;451;145;7.86886;447.096;144.343;0;280;1;-0.176826;-0.906207;-2.60724;-0.164436;-0.904437;-2.57645;-0.32519;0.188014;-0.448108;-3.54647;-0.436849;0.844854;1;0.392318;-0.47918;0.268576;-0.176826;-0.906207;-2.60724;16.0215;-14.2141;16.0215;1000;1313;1588;1193;1024;930;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.784635;-0.622934;0.456579; 
1230;1233;2019/07/17 13:12:39;0;387.417;229.417;7.69674;383.772;234.611;0;174;1;0.231445;-1.39117;-2.37643;0.220277;-1.38712;-2.34999;0.228715;-0.220565;-0.278685;-0.179903;2.07371;-3.35171;453.333;144.667;8.08208;448.597;143.808;0;281;1;-0.186568;-0.880552;-2.53954;-0.171076;-0.897271;-2.56538;-0.347671;0.22834;-0.267041;-3.17414;-0.030536;2.48453;1;0.406845;-0.506569;0.18955;-0.186568;-0.880552;-2.53954;16.7109;-13.9954;16.7109;1000;1318;1605;1035;1024;930;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.81369;-0.65854;0.322234; 
1231;1234;2019/07/17 13:12:39;0;386.417;228.75;7.86207;383.199;233.703;0;175;1;0.232925;-1.35832;-2.32869;0.224072;-1.37848;-2.3436;0.234857;-0.136971;-0.265647;0.0243228;2.32378;-3.06762;455;143;7.91975;450.238;142.916;0;282;1;-0.200893;-0.889684;-2.59714;-0.180021;-0.894995;-2.57491;-0.379771;0.219277;-0.243615;-2.85681;0.14951;3.30586;1;0.424965;-0.488797;0.253541;-0.200893;-0.889684;-2.59714;17.4828;-12.2967;17.4828;1000;1306;1624;1067;1024;930;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.849929;-0.635436;0.43102; 
1232;1235;2019/07/17 13:12:39;0;386;227;7.7278;382.713;232.445;0;176;1;0.239662;-1.37233;-2.37512;0.228749;-1.37664;-2.35306;0.241061;-0.0532455;-0.261442;0.164884;2.7489;-2.54932;455;143;7.9094;451.444;142.298;0;283;1;-0.201156;-0.890848;-2.60054;-0.186361;-0.893751;-2.5826;-0.398023;0.186875;-0.29977;-2.52434;0.117079;3.26497;1;0.429905;-0.485787;0.247482;-0.201156;-0.890848;-2.60054;17.8778;-10.9015;17.8778;1000;1292;1631;1086;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016697;0;0;0;0.859809;-0.631523;0.420719; 
1233;1236;2019/07/17 13:12:39;0;385.478;226;7.73627;382.254;231.176;0;177;1;0.242765;-1.36535;-2.37593;0.232954;-1.37325;-2.35992;0.24652;0.0216856;-0.266485;0.259649;3.17451;-2.03208;456;142;7.86373;452.651;141.559;0;284;1;-0.20867;-0.890634;-2.619;-0.193054;-0.892816;-2.59352;-0.418209;0.137348;-0.415721;-2.24656;-0.242693;2.15182;1;0.441623;-0.482615;0.259076;-0.20867;-0.890634;-2.619;18.3884;-9.64296;18.3884;1000;1280;1640;1169;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.883246;-0.627399;0.440429; 
1234;1237;2019/07/17 13:12:39;0;385.13;224.522;7.66919;381.869;229.75;0;178;1;0.247151;-1.36912;-2.40179;0.237213;-1.37201;-2.37248;0.252451;0.0623154;-0.320191;0.322222;3.40402;-1.77509;456;142;7.90838;453.536;141.052;0;285;1;-0.207491;-0.885606;-2.60421;-0.197385;-0.890653;-2.59672;-0.403681;0.134415;-0.383071;-1.81084;-0.471704;1.44592;1;0.444704;-0.486406;0.231728;-0.207491;-0.885606;-2.60421;18.4174;-9.07459;18.4174;1000;1270;1630;1154;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.889409;-0.632327;0.393937; 
1235;1238;2019/07/17 13:12:39;0;384.273;222.545;7.65704;381.374;228.056;0;179;1;0.253133;-1.36036;-2.41241;0.241989;-1.36852;-2.38446;0.257268;0.10475;-0.374964;0.342925;3.53831;-1.64586;456.4;141.2;7.7508;454.313;140.457;0;286;1;-0.214285;-0.899238;-2.65988;-0.202455;-0.893228;-2.61567;-0.394006;0.125401;-0.386438;-1.36126;-0.533013;1.11378;1;0.456274;-0.469278;0.275417;-0.214285;-0.899238;-2.65988;18.6533;-8.04457;18.6533;1000;1257;1624;1182;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.912548;-0.610062;0.468209; 
1236;1239;2019/07/17 13:12:39;0;384.174;220.696;7.64034;381.038;226.212;0;180;1;0.254332;-1.35308;-2.42406;0.245692;-1.36388;-2.39634;0.255834;0.15563;-0.410025;0.31403;3.62502;-1.51192;457;140;7.84767;455.074;139.672;0;287;1;-0.215455;-0.881659;-2.63107;-0.206355;-0.889757;-2.62029;-0.377262;0.105241;-0.451114;-0.934902;-0.811299;-0.0666729;1;0.461147;-0.482225;0.234734;-0.215455;-0.881659;-2.63107;18.6182;-7.50251;18.6182;1000;1246;1610;1200;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.922294;-0.626893;0.399047; 
1237;1240;2019/07/17 13:12:39;0;384.174;218.696;7.5666;380.849;224.216;0;181;1;0.25681;-1.35506;-2.45465;0.249027;-1.36124;-2.41383;0.253141;0.162226;-0.526423;0.261423;3.36961;-1.94835;456;140;7.99066;455.31;139.13;0;288;1;-0.205355;-0.865882;-2.58399;-0.206055;-0.882595;-2.6094;-0.330303;0.112656;-0.408391;-0.363435;-0.912482;-0.697896;1;0.454382;-0.495355;0.170158;-0.205355;-0.865882;-2.58399;18.0201;-7.66923;18.0201;1000;1239;1573;1122;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.908765;-0.643962;0.289269; 
1238;1241;2019/07/17 13:12:39;0;384.174;216.696;7.5461;380.763;222.114;0;182;1;0.257508;-1.34751;-2.46831;0.251572;-1.35712;-2.43018;0.24301;0.175251;-0.623756;0.164637;2.93409;-2.61563;456;140;7.70864;455.484;138.766;0;289;1;-0.212868;-0.897561;-2.67853;-0.208099;-0.887085;-2.63014;-0.284972;0.0942107;-0.434853;0.233312;-0.917464;-0.958078;1;0.46444;-0.45956;0.248353;-0.212868;-0.897561;-2.67853;17.7598;-6.72106;17.7598;1000;1224;1544;1144;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016697;0;0;0;0.928879;-0.597428;0.4222; 
1239;1242;2019/07/17 13:12:39;0;384;214.167;7.53163;380.696;219.771;0;183;1;0.259155;-1.33588;-2.4819;0.253847;-1.35075;-2.44569;0.229226;0.194991;-0.71672;0.0297304;2.45241;-3.36703;455.333;139.333;7.67742;455.399;138.318;0;290;1;-0.209401;-0.897532;-2.69171;-0.208489;-0.890219;-2.64861;-0.232613;0.0668967;-0.480881;0.881009;-0.831766;-0.83501;1;0.463247;-0.453216;0.246017;-0.209401;-0.897532;-2.69171;17.1455;-6.27551;17.1455;1000;1212;1502;1107;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.926495;-0.589181;0.418228; 
1240;1243;2019/07/17 13:12:39;0;383.826;211.652;7.52723;380.64;217.263;0;184;1;0.26046;-1.3225;-2.49216;0.255831;-1.34227;-2.45963;0.21187;0.235723;-0.777999;-0.14419;2.16381;-3.84811;455;139;7.87429;455.233;137.914;0;291;1;-0.202053;-0.873298;-2.62553;-0.206558;-0.885142;-2.64169;-0.176193;0.0621393;-0.468042;1.43688;-0.787632;-0.840267;1;0.457883;-0.468977;0.165895;-0.202053;-0.873298;-2.62553;16.3905;-5.95324;16.3905;1000;1197;1458;1028;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.915767;-0.60967;0.282021; 
1241;1244;2019/07/17 13:12:39;0;384.545;209.091;7.50207;380.874;214.625;0;185;1;0.256548;-1.31247;-2.50951;0.256046;-1.33333;-2.4746;0.183247;0.281901;-0.826694;-0.38206;2.0056;-4.11249;453.6;138.8;7.89768;454.668;137.585;0;292;1;-0.192609;-0.869639;-2.61842;-0.202374;-0.880491;-2.63471;-0.105391;0.0881376;-0.356829;2.01447;-0.621358;-0.385939;1;0.448655;-0.463696;0.143823;-0.192609;-0.869639;-2.61842;15.2663;-5.10879;15.2663;1000;1172;1400;955;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.897309;-0.602805;0.244499; 
1242;1245;2019/07/17 13:12:39;0;385.143;206.857;7.4532;381.279;212.002;0;186;1;0.254231;-1.30838;-2.53387;0.255501;-1.32585;-2.49238;0.149114;0.321001;-0.879473;-0.655335;1.86364;-4.34186;453;139;7.8455;454.069;137.436;0;293;1;-0.190074;-0.876503;-2.63516;-0.198684;-0.879295;-2.63484;-0.0326048;0.094656;-0.272198;2.58478;-0.415077;0.482788;1;0.445575;-0.449346;0.142784;-0.190074;-0.876503;-2.63516;14.226;-4.18933;14.226;1000;1147;1343;892;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.89115;-0.58415;0.242733; 
1243;1246;2019/07/17 13:12:39;0;385.182;204.091;7.47007;381.626;209.225;0;187;1;0.253396;-1.28974;-2.53791;0.25487;-1.31502;-2.50604;0.112795;0.37715;-0.895829;-0.953561;1.97631;-4.08004;452;138;7.87988;453.318;137.036;0;294;1;-0.182912;-0.867302;-2.62701;-0.193952;-0.875697;-2.63249;0.0287601;0.0843346;-0.255516;2.98448;-0.362122;0.900048;1;0.437782;-0.447714;0.120972;-0.182912;-0.867302;-2.62701;13.1679;-3.26168;13.1679;1000;1121;1290;870;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.875563;-0.582029;0.205653; 
1244;1247;2019/07/17 13:12:39;0;385.652;201.391;7.38859;382.068;206.363;0;188;1;0.253014;-1.28848;-2.57553;0.254313;-1.30706;-2.52688;0.0786233;0.426186;-0.92363;-1.22848;2.1877;-3.64533;450.667;137.333;7.67026;452.353;136.559;0;295;1;-0.179236;-0.887321;-2.70109;-0.189537;-0.879184;-2.65307;0.0913661;0.0821444;-0.244877;3.29328;-0.26545;1.29854;1;0.433549;-0.419734;0.174209;-0.179236;-0.887321;-2.70109;12.2027;-1.90193;12.2027;1000;1091;1244;895;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.867099;-0.545654;0.296155; 
1245;1248;2019/07/17 13:12:39;0;387;199;7.36354;382.854;203.542;0;189;1;0.244741;-1.2791;-2.59285;0.251442;-1.29867;-2.54667;0.0375711;0.463642;-0.957366;-1.50231;2.38527;-3.14803;449.333;137.333;7.82115;451.234;136.238;0;296;1;-0.167272;-0.870202;-2.64898;-0.182858;-0.87649;-2.65185;0.157159;0.104102;-0.159845;3.53219;-0.0107215;2.06091;1;0.418713;-0.428468;0.102308;-0.167272;-0.870202;-2.64898;10.8464;-1.48639;10.8464;1000;1101;1188;816;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.837426;-0.557008;0.173923; 
1246;1249;2019/07/17 13:12:39;0;387.273;195.727;7.31148;383.545;200.474;0;190;1;0.244622;-1.26925;-2.62311;0.249396;-1.28984;-2.56961;-0.00314932;0.487529;-1.01351;-1.75989;2.43655;-2.82914;449;137;7.81504;450.323;135.924;0;297;1;-0.165274;-0.869076;-2.65218;-0.177583;-0.874266;-2.65195;0.209985;0.105889;-0.136874;3.66119;0.168244;2.55878;1;0.41467;-0.420767;0.0825741;-0.165274;-0.869076;-2.65218;9.92731;-0.946732;9.92731;1000;1107;1149;781;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.82934;-0.546997;0.140376; 
1247;1250;2019/07/17 13:12:39;0;388.545;193.091;7.27491;384.483;197.435;0;191;1;0.237122;-1.26027;-2.64585;0.245714;-1.28097;-2.59248;-0.0431424;0.501586;-1.07877;-1.95984;2.33906;-2.70396;449;136;8.09092;449.672;135.402;0;298;1;-0.159639;-0.834206;-2.565;-0.172199;-0.862248;-2.62586;0.246466;0.136374;-0.0468212;3.60156;0.293538;2.77302;1;0.405352;-0.446766;-0.0274739;-0.159639;-0.834206;-2.565;8.79799;-1.26103;8.79799;1000;1146;1111;674;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.810705;-0.580796;-0.0467057; 
1248;1251;2019/07/17 13:12:39;0;389.391;190.261;7.19914;385.461;194.36;0;192;1;0.233755;-1.25688;-2.68406;0.242126;-1.27375;-2.61995;-0.0792881;0.508986;-1.15663;-2.08785;2.15401;-2.72899;449;135;7.97079;449.21;134.728;0;299;1;-0.162045;-0.841463;-2.60697;-0.169153;-0.856012;-2.62019;0.265785;0.174784;0.0303914;3.3523;0.496045;2.87195;1;0.404171;-0.432283;-0.0129855;-0.162045;-0.841463;-2.60697;8.29791;-0.843466;8.29791;1000;1154;1099;645;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016697;0;0;0;0.808342;-0.561968;-0.0220753; 
1249;1252;2019/07/17 13:12:39;0;390.857;187.143;7.20231;386.664;191.172;0;193;1;0.223496;-1.23799;-2.69429;0.236537;-1.26302;-2.64225;-0.120769;0.513006;-1.23785;-2.18526;1.83484;-3.00298;449;135;8.00642;448.886;134.264;0;300;1;-0.161323;-0.837718;-2.59537;-0.166804;-0.850524;-2.61275;0.267864;0.205377;0.0970759;2.96604;0.780907;3.13094;1;0.397861;-0.4253;-0.0468872;-0.161323;-0.837718;-2.59537;7.75654;-0.63495;7.75654;1000;1176;1092;582;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.795721;-0.552889;-0.0797082; 
1250;1253;2019/07/17 13:12:39;0;392.174;184.696;7.13383;387.977;188.119;0;194;1;0.216431;-1.23534;-2.7292;0.230505;-1.25471;-2.66834;-0.167518;0.51679;-1.30749;-2.29393;1.46265;-3.33442;449;133;7.74767;448.663;133.313;0;301;1;-0.166711;-0.854759;-2.68885;-0.166776;-0.851794;-2.63558;0.251595;0.232584;0.1281;2.41936;1.0692;3.36773;1;0.397217;-0.399955;0.0205131;-0.166711;-0.854759;-2.68885;7.59832;-0.0501725;7.59832;1000;1171;1100;591;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.794433;-0.519941;0.0348722; 
1251;1254;2019/07/17 13:12:39;0;393.043;181.565;7.07429;389.226;184.952;0;195;1;0.212119;-1.22699;-2.76383;0.22499;-1.24639;-2.69699;-0.206126;0.518794;-1.38464;-2.34936;1.09779;-3.70663;448.333;132.333;7.51176;448.299;132.436;0;302;1;-0.167518;-0.877843;-2.77563;-0.166999;-0.859609;-2.67759;0.214276;0.20695;-0.0259454;1.67967;1.05215;2.55525;1;0.392508;-0.368552;0.078649;-0.167518;-0.877843;-2.77563;7.65823;0.631634;7.65823;1000;1145;1122;661;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.785016;-0.479118;0.133703; 
1252;1255;2019/07/17 13:12:39;0;394.762;178.857;7.02282;390.695;181.84;0;196;1;0.201464;-1.21964;-2.79425;0.217932;-1.23837;-2.72617;-0.249301;0.5168;-1.45588;-2.39243;0.775545;-3.99025;448.8;132.4;7.93321;448.196;131.846;0;303;1;-0.161554;-0.831564;-2.62796;-0.165365;-0.851195;-2.6627;0.177344;0.216282;-0.0585198;0.877473;1.07205;1.84599;1;0.379486;-0.406805;-0.0982065;-0.161554;-0.831564;-2.62796;6.87328;-0.191779;6.87328;1000;1188;1122;559;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.758972;-0.528846;-0.166951; 
1253;1256;2019/07/17 13:12:39;0;396;176;6.9051;392.168;178.724;0;197;1;0.195951;-1.2229;-2.85279;0.211338;-1.23373;-2.76415;-0.286834;0.498712;-1.55898;-2.40845;0.453855;-4.31147;449;131;7.71735;448.197;130.997;0;304;1;-0.167366;-0.847137;-2.70625;-0.165966;-0.849978;-2.67577;0.131295;0.178759;-0.234356;0.0666464;0.81246;0.358836;1;0.378704;-0.386591;-0.0579085;-0.167366;-0.847137;-2.70625;7.0381;-0.0613956;7.0381;1000;1166;1150;631;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.757408;-0.502569;-0.0984445; 
1254;1257;2019/07/17 13:12:39;0;397.043;173.217;6.77618;393.577;175.633;0;198;1;0.191995;-1.22877;-2.9179;0.205535;-1.23224;-2.81028;-0.318199;0.464945;-1.69529;-2.39897;0.0964712;-4.7376;449;131;7.70006;448.208;130.407;0;305;1;-0.167742;-0.849039;-2.71232;-0.166499;-0.849696;-2.68673;0.089375;0.132474;-0.406279;-0.664357;0.318547;-1.52817;1;0.373277;-0.383201;-0.097954;-0.167742;-0.849039;-2.71232;6.86877;-0.528802;6.86877;1000;1166;1168;656;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016697;0;0;0;0.746554;-0.498162;-0.166522; 
1255;1258;2019/07/17 13:12:39;0;398.667;170.25;6.70688;395.123;172.505;0;199;1;0.181902;-1.22272;-2.95971;0.198445;-1.22938;-2.85511;-0.343009;0.413257;-1.86703;-2.32672;-0.340386;-5.35471;449;131;7.70006;447.975;129.816;1;0;1;-0.167742;-0.849039;-2.71232;-0.166499;-0.849696;-2.68673;0.089375;0.132474;-0.406279;-0.664357;0.318547;-1.52817;1;0.366187;-0.380345;-0.142783;-0.167742;-0.849039;-2.71232;6.35615;-1.29257;6.35615;1000;1197;1154;590;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.732375;-0.494448;-0.242732; 
1256;1259;2019/07/17 13:12:39;0;400.8;167.52;6.72484;396.927;169.429;0;200;1;0.165587;-1.20225;-2.96251;0.188588;-1.22124;-2.88733;-0.373171;0.381583;-1.99458;-2.21714;-0.744071;-5.95618;450;130;7.71547;448.523;129.296;0;1;1;-0.173874;-0.841851;-2.71032;-0.168711;-0.847343;-2.69381;0.0470978;0.0903716;-0.521189;-1.15414;-0.202454;-3.03278;1;0.362462;-0.379394;-0.177005;-0.173874;-0.841851;-2.71032;6.37666;-1.77713;6.37666;1000;1202;1173;602;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.724924;-0.493212;-0.300909; 
1257;1260;2019/07/17 13:12:39;0;402.333;164.417;6.71615;398.723;166.275;0;201;1;0.154409;-1.18423;-2.97852;0.178334;-1.21014;-2.91468;-0.410185;0.373701;-2.06595;-2.14503;-1.02576;-6.29399;451;131;7.5066;449.196;129.309;0;2;1;-0.18536;-0.870921;-2.78223;-0.173706;-0.854416;-2.72033;0.00454338;0.0452508;-0.602774;-1.53796;-0.762574;-4.3209;1;0.363694;-0.33922;-0.132459;-0.18536;-0.870921;-2.78223;6.82717;-1.07119;6.82717;1000;1180;1200;654;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.727388;-0.440987;-0.22518; 
1258;1261;2019/07/17 13:12:39;0;403.333;161.75;6.63151;400.341;163.207;0;202;1;0.148855;-1.18231;-3.02713;0.16949;-1.20179;-2.94842;-0.439524;0.370261;-2.12696;-2.04652;-1.20054;-6.45582;451;130;7.89864;449.64;128.979;0;3;1;-0.17616;-0.822329;-2.64747;-0.174442;-0.84479;-2.69847;-0.022747;0.0778648;-0.433122;-1.73393;-0.899311;-3.98602;1;0.34565;-0.379463;-0.300951;-0.17616;-0.822329;-2.64747;5.61576;-1.95881;5.61576;1000;1233;1173;522;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.6913;-0.493301;-0.511616; 
1259;1262;2019/07/17 13:12:39;0;405;159;6.62866;402.039;160.177;0;203;1;0.136372;-1.16524;-3.03937;0.159555;-1.19083;-2.9757;-0.470468;0.393452;-2.12084;-1.96111;-1.1406;-6.11682;452;130;7.70306;450.277;128.762;0;4;1;-0.18711;-0.843207;-2.71469;-0.178243;-0.844315;-2.70334;-0.057717;0.0702642;-0.398935;-1.8448;-1.0393;-3.5566;1;0.346665;-0.347619;-0.261018;-0.18711;-0.843207;-2.71469;5.95722;-0.93056;5.95722;1000;1218;1189;540;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.69333;-0.451904;-0.443731; 
1260;1263;2019/07/17 13:12:39;0;406.762;156.857;6.57904;403.821;157.372;0;204;1;0.124037;-1.16023;-3.07088;0.1489;-1.18165;-3.00426;-0.508409;0.438075;-2.04701;-1.93612;-0.791642;-5.07439;453;130;7.50193;451.055;128.625;0;5;1;-0.198779;-0.865815;-2.78747;-0.184403;-0.850765;-2.72858;-0.0977291;0.0394635;-0.420097;-1.89067;-1.10029;-2.76962;1;0.347678;-0.315832;-0.216787;-0.198779;-0.865815;-2.78747;6.23769;0.4377;6.23769;1000;1185;1199;592;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016697;0;0;0;0.695356;-0.410582;-0.368538; 
1261;1264;2019/07/17 13:12:39;0;409.1;154.4;6.57018;405.847;154.631;0;205;1;0.106447;-1.14595;-3.08488;0.136164;-1.17094;-3.02845;-0.553716;0.496205;-1.9203;-2.00296;-0.143798;-3.2573;453;130;7.57334;451.615;128.546;0;6;1;-0.196904;-0.857651;-2.76119;-0.188154;-0.852831;-2.73836;-0.132747;0.0129494;-0.428741;-1.89456;-1.06922;-1.73864;1;0.333068;-0.313286;-0.267257;-0.196904;-0.857651;-2.76119;5.59728;1.41581;5.59728;1000;1163;1178;617;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.666136;-0.407272;-0.454337; 
1262;1265;2019/07/17 13:12:39;0;411;151.417;6.53564;407.906;151.772;0;206;1;0.0925031;-1.13266;-3.11322;0.123066;-1.15946;-3.05388;-0.59384;0.54443;-1.81716;-2.08284;0.563922;-1.24601;455;130;7.60638;452.661;128.511;0;7;1;-0.209169;-0.853925;-2.74919;-0.194458;-0.853159;-2.74161;-0.182447;-0.0154537;-0.448096;-2.05323;-1.06405;-0.75135;1;0.332235;-0.30553;-0.304685;-0.209169;-0.853925;-2.74919;5.53732;2.34408;5.53732;1000;1137;1179;650;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.66447;-0.39719;-0.517964; 
1263;1266;2019/07/17 13:12:39;0;412.609;148.435;6.50198;409.893;148.829;0;207;1;0.0806359;-1.1191;-3.14142;0.110337;-1.14735;-3.08014;-0.627797;0.577374;-1.75091;-2.11857;1.15156;0.510266;454;129;7.55162;453.098;128.186;0;8;1;-0.204078;-0.854507;-2.77262;-0.197344;-0.853564;-2.75091;-0.203848;-0.00586836;-0.390946;-2.06397;-0.842532;0.394943;1;0.314415;-0.292841;-0.30752;-0.204078;-0.854507;-2.77262;4.97524;3.13117;4.97524;1000;1118;1161;667;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016698;0;0;0;0.62883;-0.380693;-0.522784; 
1264;1267;2019/07/17 13:12:40;0;414.48;146.08;6.52694;411.909;146.027;0;208;1;0.066021;-1.09953;-3.13892;0.097042;-1.133;-3.09777;-0.665942;0.621079;-1.64687;-2.17516;1.69238;2.22303;456;130;7.51202;454.053;128.291;0;9;1;-0.21844;-0.864652;-2.78373;-0.203673;-0.85689;-2.76076;-0.239017;-0.0518327;-0.483239;-2.10187;-1.02336;0.0368669;1;0.315482;-0.26835;-0.314046;-0.21844;-0.864652;-2.78373;5.10459;4.33379;5.10459;1000;1077;1164;747;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166968;0;0;0;0.630963;-0.348856;-0.533878; 
1265;1268;2019/07/17 13:12:40;0;415.913;143.565;6.5074;413.803;143.278;0;209;1;0.0552305;-1.08646;-3.15853;0.0844985;-1.11904;-3.116;-0.699243;0.659269;-1.54828;-2.21852;2.07676;3.61986;456;129;7.4996;454.743;128.069;0;10;1;-0.218801;-0.860435;-2.79185;-0.208211;-0.857953;-2.77009;-0.263065;-0.0855526;-0.556442;-2.08101;-1.23614;-0.606753;1;0.3033;-0.258605;-0.324147;-0.218801;-0.860435;-2.79185;4.67859;5.14349;4.67859;1000;1043;1150;816;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.6066;-0.336186;-0.551051; 
1266;1269;2019/07/17 13:12:40;0;418.16;140.56;6.51361;415.865;140.413;0;210;1;0.0379643;-1.06588;-3.16768;0.0705383;-1.10309;-3.1315;-0.732419;0.709215;-1.43703;-2.22552;2.32863;4.60741;456.667;129.333;7.48775;455.452;128.033;0;11;1;-0.22359;-0.863682;-2.7951;-0.212825;-0.859672;-2.77759;-0.271317;-0.0868942;-0.529549;-1.94168;-1.24618;-0.801056;1;0.294129;-0.239408;-0.336408;-0.22359;-0.863682;-2.7951;4.20102;6.33591;4.20102;1000;1018;1131;851;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.016697;0;0;0;0.588257;-0.311231;-0.571894; 
1267;1270;2019/07/17 13:12:40;0;420.4;138.24;6.5586;418.044;137.685;0;211;1;0.0206614;-1.04358;-3.15528;0.0555752;-1.08524;-3.13864;-0.761218;0.767708;-1.30218;-2.1638;2.48121;5.23242;458;129;7.49233;456.387;127.92;0;12;1;-0.232334;-0.861269;-2.79456;-0.218678;-0.860151;-2.78268;-0.284662;-0.0813636;-0.494681;-1.77155;-1.12427;-0.743908;1;0.287909;-0.223967;-0.344076;-0.232334;-0.861269;-2.79456;3.96733;7.58669;3.96733;1000;997;1121;877;1024;939;1024;1024;1024;1;3;0;1300;15;9;0.0166978;0;0;0;0.575818;-0.291157;-0.58493; 
